type,begin_time,frequency,count,created with version,exported with version,project,last_name,first_name,born,sex,measurement_date,record_name
record,0,100,8560,Noraxon MR3 3.20.18,3.20.18,operator test,Hoang Trung Hieu,,,male,2023-07-21T09:30:08.334Z,running04-09
,,,,,,,,,,,,
time,Activity,Marker,LT Max Pressure (N/cm²),RT Max Pressure (N/cm²),,,,,Trials in Nexus,4,2023-07-21T09:30:22.726Z,
19.87,,,0,0,,,,,,,,
19.88,,,0,0,,,,,,,,
19.89,,,0,0,,,,,,,,
19.9,,,0,0,,,,,,,,
19.91,,,9.975181592,0,,,,,,,,
19.92,,,10.0228869,0,,,,,,,,
19.93,,,11.41098437,0,,,,,,,,
19.94,,,13.38175995,0,,,,,,,,
19.95,,,15.60439895,0,,,,,,,,
19.96,,,17.77613384,0,,,,,,,,
19.97,,,19.51177165,0,,,,,,,,
19.98,,,21.29886624,0,,,,,,,,
19.99,,,23.40459,0,,,,,,,,
20,,,25.58490208,0,,,,,,,,
20.01,,,27.8062773,0,,,,,,,,
20.02,,,30.9070747,0,,,,,,,,
20.03,,,33.75600956,0,,,,,,,,
20.04,,,35.1323219,0,,,,,,,,
20.05,,,35.71339134,0,,,,,,,,
20.06,,,35.8921695,0,,,,,,,,
20.07,,,34.71808764,0,,,,,,,,
20.08,,,32.86913045,0,,,,,,,,
20.09,,,31.85296949,0,,,,,,,,
20.1,,,31.16517082,0,,,,,,,,
20.11,,,28.95807753,0,,,,,,,,
20.12,,,24.78112799,0,,,,,,,,
20.13,,,20.23538118,0,,,,,,,,
20.14,,,16.42871647,0,,,,,,,,
20.15,,,13.0525302,0,,,,,,,,
20.16,,,10.1085505,0,,,,,,,,
20.17,,,7.87594524,0,,,,,,,,
20.18,,,6.828759271,0,,,,,,,,
20.19,,,8.361150841,0,,,,,,,,
20.2,,,0,0,,,,,,,,
20.21,,,0,0,,,,,,,,
20.22,,,0,0,,,,,,,,
20.23,,,0,0,,,,,,,,
20.24,,,0,0,,,,,,,,
20.25,,,0,0,,,,,,,,
20.26,,,0,0,,,,,,,,
20.27,,,0,0,,,,,,,,
20.28,,,0,0,,,,,,,,
20.29,,,0,0,,,,,,,,
20.3,,,0,0,,,,,,,,
20.31,,,0,0,,,,,,,,
20.32,,,0,0,,,,,,,,
20.33,,,0,11.36304659,,,,,,,,
20.34,,,0,11.38692857,,,,,,,,
20.35,,,0,14.32261711,,,,,,,,
20.36,,,0,17.94207346,,,,,,,,
20.37,,,0,21.37044294,,,,,,,,
20.38,,,0,24.15438119,,,,,,,,
20.39,,,0,26.46286468,,,,,,,,
20.4,,,0,29.10233059,,,,,,,,
20.41,,,0,31.70335327,,,,,,,,
20.42,,,0,34.17966078,,,,,,,,
20.43,,,0,36.25790061,,,,,,,,
20.44,,,0,37.89531356,,,,,,,,
20.45,,,0,38.90335776,,,,,,,,
20.46,,,0,39.55397221,,,,,,,,
20.47,,,0,39.9771315,,,,,,,,
20.48,,,0,40.33551095,,,,,,,,
20.49,,,0,40.42313959,,,,,,,,
20.5,,,0,39.75473333,,,,,,,,
20.51,,,0,38.35780481,,,,,,,,
20.52,,,0,36.53015761,,,,,,,,
20.53,,,0,33.91691143,,,,,,,,
20.54,,,0,29.57485575,,,,,,,,
20.55,,,0,24.28358538,,,,,,,,
20.56,,,0,19.40237262,,,,,,,,
20.57,,,0,15.1736721,,,,,,,,
20.58,,,0,11.76103542,,,,,,,,
20.59,,,0,9.287067937,,,,,,,,
20.6,,,0,8.128945499,,,,,,,,
20.61,,,0,9.906590187,,,,,,,,
20.62,,,0,0,,,,,,,,
20.63,,,0,0,,,,,,,,
20.64,,,0,0,,,,,,,,
20.65,,,0,0,,,,,,,,
20.66,,,0,0,,,,,,,,
20.67,,,0,0,,,,,,,,
20.68,,,0,0,,,,,,,,
20.69,,,0,0,,,,,,,,
20.7,,,0,0,,,,,,,,
20.71,,,0,0,,,,,,,,
20.72,,,0,0,,,,,,,,
20.73,,,0,0,,,,,,,,
20.74,,,0,0,,,,,,,,
20.75,,,0,0,,,,,,,,
20.76,,,13.19288148,0,,,,,,,,
20.77,,,13.67977077,0,,,,,,,,
20.78,,,14.67167107,0,,,,,,,,
20.79,,,15.63133151,0,,,,,,,,
20.8,,,16.90491734,0,,,,,,,,
20.81,,,18.98485337,0,,,,,,,,
20.82,,,21.71749069,0,,,,,,,,
20.83,,,24.26712663,0,,,,,,,,
20.84,,,26.41609784,0,,,,,,,,
20.85,,,27.99223688,0,,,,,,,,
20.86,,,29.85374215,0,,,,,,,,
20.87,,,33.18389887,0,,,,,,,,
20.88,,,35.59971084,0,,,,,,,,
20.89,,,35.46511146,0,,,,,,,,
20.9,,,34.38724237,0,,,,,,,,
20.91,,,34.34546288,0,,,,,,,,
20.92,,,34.3282654,0,,,,,,,,
20.93,,,32.89286905,0,,,,,,,,
20.94,,,30.48360593,0,,,,,,,,
20.95,,,28.67359558,0,,,,,,,,
20.96,,,27.06199185,0,,,,,,,,
20.97,,,23.82086345,0,,,,,,,,
20.98,,,19.41017717,0,,,,,,,,
20.99,,,15.53055962,0,,,,,,,,
21,,,12.40651634,0,,,,,,,,
21.01,,,9.743030422,0,,,,,,,,
21.02,,,8.504324341,0,,,,,,,,
21.03,,,10.45258219,0,,,,,,,,
21.04,,,0,0,,,,,,,,
21.05,,,0,0,,,,,,,,
21.06,,,0,0,,,,,,,,
21.07,,,0,0,,,,,,,,
21.08,,,0,0,,,,,,,,
21.09,,,0,0,,,,,,,,
21.1,,,0,0,,,,,,,,
21.11,,,0,0,,,,,,,,
21.12,,,0,0,,,,,,,,
21.13,,,0,0,,,,,,,,
21.14,,,0,0,,,,,,,,
21.15,,,0,0,,,,,,,,
21.16,,,0,0,,,,,,,,
21.17,,,0,0,,,,,,,,
21.18,,,0,0,,,,,,,,
21.19,,,0,13.37933142,,,,,,,,
21.2,,,0,13.50343854,,,,,,,,
21.21,,,0,15.76399826,,,,,,,,
21.22,,,0,18.70984849,,,,,,,,
21.23,,,0,21.43534035,,,,,,,,
21.24,,,0,23.50041985,,,,,,,,
21.25,,,0,25.5967309,,,,,,,,
21.26,,,0,28.15020969,,,,,,,,
21.27,,,0,30.62220046,,,,,,,,
21.28,,,0,32.67043132,,,,,,,,
21.29,,,0,34.47591859,,,,,,,,
21.3,,,0,35.65296963,,,,,,,,
21.31,,,0,36.29171397,,,,,,,,
21.32,,,0,36.97982833,,,,,,,,
21.33,,,0,37.6389726,,,,,,,,
21.34,,,0,37.82012542,,,,,,,,
21.35,,,0,37.49265637,,,,,,,,
21.36,,,0,36.55041652,,,,,,,,
21.37,,,0,34.64725648,,,,,,,,
21.38,,,0,31.71125137,,,,,,,,
21.39,,,0,28.35091061,,,,,,,,
21.4,,,0,24.22800427,,,,,,,,
21.41,,,0,19.56779443,,,,,,,,
21.42,,,0,15.31353743,,,,,,,,
21.43,,,0,12.16180877,,,,,,,,
21.44,,,0,10.00816337,,,,,,,,
21.45,,,0,8.243819886,,,,,,,,
21.46,,,0,7.073836869,,,,,,,,
21.47,,,0,8.243226201,,,,,,,,
21.48,,,0,0,,,,,,,,
21.49,,,0,0,,,,,,,,
21.5,,,0,0,,,,,,,,
21.51,,,0,0,,,,,,,,
21.52,,,0,0,,,,,,,,
21.53,,,0,0,,,,,,,,
21.54,,,0,0,,,,,,,,
21.55,,,0,0,,,,,,,,
21.56,,,0,0,,,,,,,,
21.57,,,0,0,,,,,,,,
21.58,,,0,0,,,,,,,,
21.59,,,0,0,,,,,,,,
21.6,,,10.4778411,0,,,,,,,,
21.61,,,10.20644609,0,,,,,,,,
21.62,,,11.40880851,0,,,,,,,,
21.63,,,13.20190858,0,,,,,,,,
21.64,,,15.17758277,0,,,,,,,,
21.65,,,17.46722315,0,,,,,,,,
21.66,,,20.35059856,0,,,,,,,,
21.67,,,23.22776109,0,,,,,,,,
21.68,,,25.67452324,0,,,,,,,,
21.69,,,28.10907932,0,,,,,,,,
21.7,,,30.05237212,0,,,,,,,,
21.71,,,32.28825837,0,,,,,,,,
21.72,,,35.31454188,0,,,,,,,,
21.73,,,36.79680526,0,,,,,,,,
21.74,,,35.91960204,0,,,,,,,,
21.75,,,34.63022931,0,,,,,,,,
21.76,,,34.3485344,0,,,,,,,,
21.77,,,33.41522772,0,,,,,,,,
21.78,,,31.07543679,0,,,,,,,,
21.79,,,28.54745271,0,,,,,,,,
21.8,,,26.89917793,0,,,,,,,,
21.81,,,25.06906529,0,,,,,,,,
21.82,,,21.88320571,0,,,,,,,,
21.83,,,18.07240915,0,,,,,,,,
21.84,,,15.07290421,0,,,,,,,,
21.85,,,12.66319322,0,,,,,,,,
21.86,,,10.13881953,0,,,,,,,,
21.87,,,7.499926212,0,,,,,,,,
21.88,,,6.014517575,0,,,,,,,,
21.89,,,7.440288286,0,,,,,,,,
21.9,,,0,0,,,,,,,,
21.91,,,0,0,,,,,,,,
21.92,,,0,0,,,,,,,,
21.93,,,0,0,,,,,,,,
21.94,,,0,0,,,,,,,,
21.95,,,0,0,,,,,,,,
21.96,,,0,0,,,,,,,,
21.97,,,0,0,,,,,,,,
21.98,,,0,0,,,,,,,,
21.99,,,0,0,,,,,,,,
22,,,0,0,,,,,,,,
22.01,,,0,0,,,,,,,,
22.02,,,0,15.93101023,,,,,,,,
22.03,,,0,15.59070832,,,,,,,,
22.04,,,0,16.00372531,,,,,,,,
22.05,,,0,16.93213927,,,,,,,,
22.06,,,0,18.24136955,,,,,,,,
22.07,,,0,20.15560296,,,,,,,,
22.08,,,0,22.99923812,,,,,,,,
22.09,,,0,26.7322457,,,,,,,,
22.1,,,0,29.6050507,,,,,,,,
22.11,,,0,30.53282884,,,,,,,,
22.12,,,0,31.34821711,,,,,,,,
22.13,,,0,32.23248045,,,,,,,,
22.14,,,0,31.57735041,,,,,,,,
22.15,,,0,29.7878146,,,,,,,,
22.16,,,0,28.70265205,,,,,,,,
22.17,,,0,28.66622,,,,,,,,
22.18,,,0,28.73992006,,,,,,,,
22.19,,,0,28.35977366,,,,,,,,
22.2,,,0,27.71718027,,,,,,,,
22.21,,,0,26.42992597,,,,,,,,
22.22,,,0,24.1988851,,,,,,,,
22.23,,,0,21.47507878,,,,,,,,
22.24,,,0,18.37028676,,,,,,,,
22.25,,,0,15.00631057,,,,,,,,
22.26,,,0,11.88240219,,,,,,,,
22.27,,,0,9.592927432,,,,,,,,
22.28,,,0,8.064097032,,,,,,,,
22.29,,,0,6.738337311,,,,,,,,
22.3,,,0,5.853058618,,,,,,,,
22.31,,,0,6.619837134,,,,,,,,
22.32,,,0,0,,,,,,,,
22.33,,,0,0,,,,,,,,
22.34,,,0,0,,,,,,,,
22.35,,,0,0,,,,,,,,
22.36,,,0,0,,,,,,,,
22.37,,,0,0,,,,,,,,
22.38,,,0,0,,,,,,,,
22.39,,,0,0,,,,,,,,
22.4,,,0,0,,,,,,,,
22.41,,,0,0,,,,,,,,
22.42,,,0,0,,,,,,,,
22.43,,,0,0,,,,,,,,
22.44,,,11.58410247,0,,,,,,,,
22.45,,,11.9489769,0,,,,,,,,
22.46,,,13.13061966,0,,,,,,,,
22.47,,,14.31507294,0,,,,,,,,
22.48,,,15.62706857,0,,,,,,,,
22.49,,,17.24994605,0,,,,,,,,
22.5,,,19.59272804,0,,,,,,,,
22.51,,,23.17577753,0,,,,,,,,
22.52,,,26.66574615,0,,,,,,,,
22.53,,,28.18994372,0,,,,,,,,
22.54,,,28.66154968,0,,,,,,,,
22.55,,,29.56177752,0,,,,,,,,
22.56,,,30.01374045,0,,,,,,,,
22.57,,,29.99060047,0,,,,,,,,
22.58,,,30.59861023,0,,,,,,,,
22.59,,,30.69800471,0,,,,,,,,
22.6,,,29.75340045,0,,,,,,,,
22.61,,,28.59360835,0,,,,,,,,
22.62,,,27.91095084,0,,,,,,,,
22.63,,,27.23479885,0,,,,,,,,
22.64,,,25.38002943,0,,,,,,,,
22.65,,,22.47790297,0,,,,,,,,
22.66,,,19.86125271,0,,,,,,,,
22.67,,,17.31806514,0,,,,,,,,
22.68,,,14.23237717,0,,,,,,,,
22.69,,,10.97267651,0,,,,,,,,
22.7,,,8.263872493,0,,,,,,,,
22.71,,,7.034419042,0,,,,,,,,
22.72,,,8.648008116,0,,,,,,,,
22.73,,,0,0,,,,,,,,
22.74,,,0,0,,,,,,,,
22.75,,,0,0,,,,,,,,
22.76,,,0,0,,,,,,,,
22.77,,,0,0,,,,,,,,
22.78,,,0,0,,,,,,,,
22.79,,,0,0,,,,,,,,
22.8,,,0,0,,,,,,,,
22.81,,,0,0,,,,,,,,
22.82,,,0,0,,,,,,,,
22.83,,,0,0,,,,,,,,
22.84,,,0,0,,,,,,,,
22.85,,,0,0,,,,,,,,
22.86,,,0,9.251810413,,,,,,,,
22.87,,,0,9.645284152,,,,,,,,
22.88,,,0,12.23988273,,,,,,,,
22.89,,,0,15.07070279,,,,,,,,
22.9,,,0,17.917034,,,,,,,,
22.91,,,0,20.57225326,,,,,,,,
22.92,,,0,22.93017726,,,,,,,,
22.93,,,0,24.99757516,,,,,,,,
22.94,,,0,27.20280266,,,,,,,,
22.95,,,0,29.21351525,,,,,,,,
22.96,,,0,30.95178512,,,,,,,,
22.97,,,0,32.40008666,,,,,,,,
22.98,,,0,33.52260057,,,,,,,,
22.99,,,0,34.1373617,,,,,,,,
23,,,0,34.70519659,,,,,,,,
23.01,,,0,35.34897239,,,,,,,,
23.02,,,0,35.64299043,,,,,,,,
23.03,,,0,35.39821903,,,,,,,,
23.04,,,0,34.58470822,,,,,,,,
23.05,,,0,32.9066151,,,,,,,,
23.06,,,0,30.58019423,,,,,,,,
23.07,,,0,27.53732615,,,,,,,,
23.08,,,0,23.61073141,,,,,,,,
23.09,,,0,19.1202197,,,,,,,,
23.1,,,0,14.95239283,,,,,,,,
23.11,,,0,11.86498941,,,,,,,,
23.12,,,0,9.585162332,,,,,,,,
23.13,,,0,7.623459572,,,,,,,,
23.14,,,0,6.582534133,,,,,,,,
23.15,,,0,7.837798188,,,,,,,,
23.16,,,0,0,,,,,,,,
23.17,,,0,0,,,,,,,,
23.18,,,0,0,,,,,,,,
23.19,,,0,0,,,,,,,,
23.2,,,0,0,,,,,,,,
23.21,,,0,0,,,,,,,,
23.22,,,0,0,,,,,,,,
23.23,,,0,0,,,,,,,,
23.24,,,0,0,,,,,,,,
23.25,,,0,0,,,,,,,,
23.26,,,0,0,,,,,,,,
23.27,,,0,0,,,,,,,,
23.28,,,0,0,,,,,,,,
23.29,,,14.42545356,0,,,,,,,,
23.3,,,16.1538971,0,,,,,,,,
23.31,,,16.40979383,0,,,,,,,,
23.32,,,15.67366384,0,,,,,,,,
23.33,,,15.38420666,0,,,,,,,,
23.34,,,16.04047213,0,,,,,,,,
23.35,,,17.71071721,0,,,,,,,,
23.36,,,20.33976329,0,,,,,,,,
23.37,,,23.66611641,0,,,,,,,,
23.38,,,27.27938217,0,,,,,,,,
23.39,,,28.91155602,0,,,,,,,,
23.4,,,28.94388776,0,,,,,,,,
23.41,,,29.93862082,0,,,,,,,,
23.42,,,31.31154357,0,,,,,,,,
23.43,,,30.90881867,0,,,,,,,,
23.44,,,29.197267,0,,,,,,,,
23.45,,,27.76278566,0,,,,,,,,
23.46,,,27.331537,0,,,,,,,,
23.47,,,26.5970794,0,,,,,,,,
23.48,,,24.74548779,0,,,,,,,,
23.49,,,22.69987945,0,,,,,,,,
23.5,,,20.8221201,0,,,,,,,,
23.51,,,18.40920995,0,,,,,,,,
23.52,,,15.85335122,0,,,,,,,,
23.53,,,13.67751177,0,,,,,,,,
23.54,,,11.27037388,0,,,,,,,,
23.55,,,8.992907337,0,,,,,,,,
23.56,,,7.999059891,0,,,,,,,,
23.57,,,9.307861889,0,,,,,,,,
23.58,,,0,0,,,,,,,,
23.59,,,0,0,,,,,,,,
23.6,,,0,0,,,,,,,,
23.61,,,0,0,,,,,,,,
23.62,,,0,0,,,,,,,,
23.63,,,0,0,,,,,,,,
23.64,,,0,0,,,,,,,,
23.65,,,0,0,,,,,,,,
23.66,,,0,0,,,,,,,,
23.67,,,0,0,,,,,,,,
23.68,,,0,0,,,,,,,,
23.69,,,0,0,,,,,,,,
23.7,,,0,0,,,,,,,,
23.71,,,0,0,,,,,,,,
23.72,,,0,0,,,,,,,,
23.73,,,0,12.5076119,,,,,,,,
23.74,,,0,12.66655935,,,,,,,,
23.75,,,0,14.15925996,,,,,,,,
23.76,,,0,15.94390175,,,,,,,,
23.77,,,0,17.93872741,,,,,,,,
23.78,,,0,20.21332474,,,,,,,,
23.79,,,0,22.83454148,,,,,,,,
23.8,,,0,25.13475925,,,,,,,,
23.81,,,0,27.00476279,,,,,,,,
23.82,,,0,28.35374149,,,,,,,,
23.83,,,0,29.42788771,,,,,,,,
23.84,,,0,30.5297931,,,,,,,,
23.85,,,0,31.48961586,,,,,,,,
23.86,,,0,32.01707235,,,,,,,,
23.87,,,0,32.63370995,,,,,,,,
23.88,,,0,33.26255454,,,,,,,,
23.89,,,0,33.48632104,,,,,,,,
23.9,,,0,32.85862699,,,,,,,,
23.91,,,0,31.25554739,,,,,,,,
23.92,,,0,28.73051547,,,,,,,,
23.93,,,0,25.5042087,,,,,,,,
23.94,,,0,21.88880571,,,,,,,,
23.95,,,0,17.7373889,,,,,,,,
23.96,,,0,13.69447328,,,,,,,,
23.97,,,0,10.81805849,,,,,,,,
23.98,,,0,8.842979798,,,,,,,,
23.99,,,0,7.046220985,,,,,,,,
24,,,0,5.94311981,,,,,,,,
24.01,,,0,7.143533343,,,,,,,,
24.02,,,0,0,,,,,,,,
24.03,,,0,0,,,,,,,,
24.04,,,0,0,,,,,,,,
24.05,,,0,0,,,,,,,,
24.06,,,0,0,,,,,,,,
24.07,,,0,0,,,,,,,,
24.08,,,0,0,,,,,,,,
24.09,,,0,0,,,,,,,,
24.1,,,0,0,,,,,,,,
24.11,,,0,0,,,,,,,,
24.12,,,0,0,,,,,,,,
24.13,,,0,0,,,,,,,,
24.14,,,9.616908217,0,,,,,,,,
24.15,,,9.972179663,0,,,,,,,,
24.16,,,11.29377432,0,,,,,,,,
24.17,,,12.78601914,0,,,,,,,,
24.18,,,14.02818975,0,,,,,,,,
24.19,,,15.07906135,0,,,,,,,,
24.2,,,16.48449967,0,,,,,,,,
24.21,,,19.23882015,0,,,,,,,,
24.22,,,23.09473456,0,,,,,,,,
24.23,,,26.26961727,0,,,,,,,,
24.24,,,28.29184248,0,,,,,,,,
24.25,,,29.87448291,0,,,,,,,,
24.26,,,30.40062083,0,,,,,,,,
24.27,,,31.19377252,0,,,,,,,,
24.28,,,32.12894174,0,,,,,,,,
24.29,,,31.50076953,0,,,,,,,,
24.3,,,30.23428066,0,,,,,,,,
24.31,,,30.1177622,0,,,,,,,,
24.32,,,30.23316524,0,,,,,,,,
24.33,,,28.8999433,0,,,,,,,,
24.34,,,26.19016891,0,,,,,,,,
24.35,,,23.27672086,0,,,,,,,,
24.36,,,20.37027157,0,,,,,,,,
24.37,,,17.4042162,0,,,,,,,,
24.38,,,15.26900967,0,,,,,,,,
24.39,,,13.53894178,0,,,,,,,,
24.4,,,11.27899138,0,,,,,,,,
24.41,,,8.787664467,0,,,,,,,,
24.42,,,7.149703326,0,,,,,,,,
24.43,,,8.215102729,0,,,,,,,,
24.44,,,0,0,,,,,,,,
24.45,,,0,0,,,,,,,,
24.46,,,0,0,,,,,,,,
24.47,,,0,0,,,,,,,,
24.48,,,0,0,,,,,,,,
24.49,,,0,0,,,,,,,,
24.5,,,0,0,,,,,,,,
24.51,,,0,0,,,,,,,,
24.52,,,0,0,,,,,,,,
24.53,,,0,0,,,,,,,,
24.54,,,0,0,,,,,,,,
24.55,,,0,0,,,,,,,,
24.56,,,0,12.74821281,,,,,,,,
24.57,,,0,12.67741717,,,,,,,,
24.58,,,0,14.60063964,,,,,,,,
24.59,,,0,17.16123126,,,,,,,,
24.6,,,0,19.64052407,,,,,,,,
24.61,,,0,21.94000839,,,,,,,,
24.62,,,0,24.49477643,,,,,,,,
24.63,,,0,27.19728681,,,,,,,,
24.64,,,0,29.70385554,,,,,,,,
24.65,,,0,31.95697453,,,,,,,,
24.66,,,0,34.12491626,,,,,,,,
24.67,,,0,35.53365835,,,,,,,,
24.68,,,0,36.38191535,,,,,,,,
24.69,,,0,37.39069973,,,,,,,,
24.7,,,0,38.14601794,,,,,,,,
24.71,,,0,38.56643668,,,,,,,,
24.72,,,0,38.97473802,,,,,,,,
24.73,,,0,39.14284888,,,,,,,,
24.74,,,0,38.96950143,,,,,,,,
24.75,,,0,38.29445814,,,,,,,,
24.76,,,0,36.864247,,,,,,,,
24.77,,,0,34.17065292,,,,,,,,
24.78,,,0,30.18392969,,,,,,,,
24.79,,,0,25.51889933,,,,,,,,
24.8,,,0,20.56782622,,,,,,,,
24.81,,,0,15.44055958,,,,,,,,
24.82,,,0,10.94849413,,,,,,,,
24.83,,,0,8.022475137,,,,,,,,
24.84,,,0,7.2278163,,,,,,,,
24.85,,,0,9.557274456,,,,,,,,
24.86,,,0,0,,,,,,,,
24.87,,,0,0,,,,,,,,
24.88,,,0,0,,,,,,,,
24.89,,,0,0,,,,,,,,
24.9,,,0,0,,,,,,,,
24.91,,,0,0,,,,,,,,
24.92,,,0,0,,,,,,,,
24.93,,,0,0,,,,,,,,
24.94,,,0,0,,,,,,,,
24.95,,,0,0,,,,,,,,
24.96,,,0,0,,,,,,,,
24.97,,,0,0,,,,,,,,
24.98,,,0,0,,,,,,,,
24.99,,,11.51095589,0,,,,,,,,
25,,,13.39764149,0,,,,,,,,
25.01,,,15.4365764,0,,,,,,,,
25.02,,,16.14247034,0,,,,,,,,
25.03,,,16.6154132,0,,,,,,,,
25.04,,,17.42706294,0,,,,,,,,
25.05,,,18.94212183,0,,,,,,,,
25.06,,,21.72149518,0,,,,,,,,
25.07,,,25.82790766,0,,,,,,,,
25.08,,,29.67842274,0,,,,,,,,
25.09,,,31.47154048,0,,,,,,,,
25.1,,,33.08481814,0,,,,,,,,
25.11,,,35.67973071,0,,,,,,,,
25.12,,,36.78924118,0,,,,,,,,
25.13,,,35.51574007,0,,,,,,,,
25.14,,,33.50947075,0,,,,,,,,
25.15,,,31.44030204,0,,,,,,,,
25.16,,,27.29120836,0,,,,,,,,
25.17,,,22.82880371,0,,,,,,,,
25.18,,,20.53720285,0,,,,,,,,
25.19,,,19.99443033,0,,,,,,,,
25.2,,,19.50892784,0,,,,,,,,
25.21,,,18.4972126,0,,,,,,,,
25.22,,,16.42974323,0,,,,,,,,
25.23,,,13.63316868,0,,,,,,,,
25.24,,,10.94128011,0,,,,,,,,
25.25,,,8.742813927,0,,,,,,,,
25.26,,,7.650028104,0,,,,,,,,
25.27,,,9.0080258,0,,,,,,,,
25.28,,,0,0,,,,,,,,
25.29,,,0,0,,,,,,,,
25.3,,,0,0,,,,,,,,
25.31,,,0,0,,,,,,,,
25.32,,,0,0,,,,,,,,
25.33,,,0,0,,,,,,,,
25.34,,,0,0,,,,,,,,
25.35,,,0,0,,,,,,,,
25.36,,,0,0,,,,,,,,
25.37,,,0,0,,,,,,,,
25.38,,,0,0,,,,,,,,
25.39,,,0,0,,,,,,,,
25.4,,,0,0,,,,,,,,
25.41,,,0,0,,,,,,,,
25.42,,,0,0,,,,,,,,
25.43,,,0,10.59566436,,,,,,,,
25.44,,,0,10.44782056,,,,,,,,
25.45,,,0,12.9611296,,,,,,,,
25.46,,,0,16.07729416,,,,,,,,
25.47,,,0,18.94973202,,,,,,,,
25.48,,,0,21.37048567,,,,,,,,
25.49,,,0,23.55772074,,,,,,,,
25.5,,,0,25.90404403,,,,,,,,
25.51,,,0,28.43873357,,,,,,,,
25.52,,,0,30.31497535,,,,,,,,
25.53,,,0,31.56823295,,,,,,,,
25.54,,,0,32.54502486,,,,,,,,
25.55,,,0,33.44439227,,,,,,,,
25.56,,,0,33.70239349,,,,,,,,
25.57,,,0,33.43444769,,,,,,,,
25.58,,,0,33.47541285,,,,,,,,
25.59,,,0,33.22576375,,,,,,,,
25.6,,,0,32.22262371,,,,,,,,
25.61,,,0,30.66917523,,,,,,,,
25.62,,,0,28.68716287,,,,,,,,
25.63,,,0,26.29828442,,,,,,,,
25.64,,,0,23.1483533,,,,,,,,
25.65,,,0,19.39238679,,,,,,,,
25.66,,,0,15.49626688,,,,,,,,
25.67,,,0,12.23806672,,,,,,,,
25.68,,,0,9.928644795,,,,,,,,
25.69,,,0,8.055031128,,,,,,,,
25.7,,,0,7.071199686,,,,,,,,
25.71,,,0,8.330308086,,,,,,,,
25.72,,,0,0,,,,,,,,
25.73,,,0,0,,,,,,,,
25.74,,,0,0,,,,,,,,
25.75,,,0,0,,,,,,,,
25.76,,,0,0,,,,,,,,
25.77,,,0,0,,,,,,,,
25.78,,,0,0,,,,,,,,
25.79,,,0,0,,,,,,,,
25.8,,,0,0,,,,,,,,
25.81,,,0,0,,,,,,,,
25.82,,,0,0,,,,,,,,
25.83,,,0,0,,,,,,,,
25.84,,,0,0,,,,,,,,
25.85,,,9.025751041,0,,,,,,,,
25.86,,,8.926851532,0,,,,,,,,
25.87,,,10.45823104,0,,,,,,,,
25.88,,,12.31362024,0,,,,,,,,
25.89,,,14.28483223,0,,,,,,,,
25.9,,,16.90154982,0,,,,,,,,
25.91,,,20.57043107,0,,,,,,,,
25.92,,,24.66564679,0,,,,,,,,
25.93,,,29.00268282,0,,,,,,,,
25.94,,,33.92417795,0,,,,,,,,
25.95,,,37.34702499,0,,,,,,,,
25.96,,,37.60694202,0,,,,,,,,
25.97,,,37.02360122,0,,,,,,,,
25.98,,,37.97777837,0,,,,,,,,
25.99,,,38.66794628,0,,,,,,,,
26,,,37.24719015,0,,,,,,,,
26.01,,,35.87084157,0,,,,,,,,
26.02,,,36.22901965,0,,,,,,,,
26.03,,,36.15290395,0,,,,,,,,
26.04,,,34.29997859,0,,,,,,,,
26.05,,,31.46965064,0,,,,,,,,
26.06,,,28.60082972,0,,,,,,,,
26.07,,,25.07881261,0,,,,,,,,
26.08,,,20.45324228,0,,,,,,,,
26.09,,,16.01111256,0,,,,,,,,
26.1,,,12.98911422,0,,,,,,,,
26.11,,,10.67412664,0,,,,,,,,
26.12,,,8.324191975,0,,,,,,,,
26.13,,,6.944981656,0,,,,,,,,
26.14,,,8.314850001,0,,,,,,,,
26.15,,,0,0,,,,,,,,
26.16,,,0,0,,,,,,,,
26.17,,,0,0,,,,,,,,
26.18,,,0,0,,,,,,,,
26.19,,,0,0,,,,,,,,
26.2,,,0,0,,,,,,,,
26.21,,,0,0,,,,,,,,
26.22,,,0,0,,,,,,,,
26.23,,,0,0,,,,,,,,
26.24,,,0,0,,,,,,,,
26.25,,,0,0,,,,,,,,
26.26,,,0,0,,,,,,,,
26.27,,,0,0,,,,,,,,
26.28,,,0,15.16092096,,,,,,,,
26.29,,,0,15.69711971,,,,,,,,
26.3,,,0,16.8937876,,,,,,,,
26.31,,,0,17.7530798,,,,,,,,
26.32,,,0,18.52329152,,,,,,,,
26.33,,,0,20.03384649,,,,,,,,
26.34,,,0,22.66866434,,,,,,,,
26.35,,,0,26.01660373,,,,,,,,
26.36,,,0,28.85702021,,,,,,,,
26.37,,,0,31.53670622,,,,,,,,
26.38,,,0,34.15722822,,,,,,,,
26.39,,,0,34.54619926,,,,,,,,
26.4,,,0,33.06928111,,,,,,,,
26.41,,,0,32.13802446,,,,,,,,
26.42,,,0,32.33884159,,,,,,,,
26.43,,,0,31.67115732,,,,,,,,
26.44,,,0,30.10999794,,,,,,,,
26.45,,,0,28.95424968,,,,,,,,
26.46,,,0,27.84855176,,,,,,,,
26.47,,,0,26.38409218,,,,,,,,
26.48,,,0,24.46663813,,,,,,,,
26.49,,,0,21.68487197,,,,,,,,
26.5,,,0,18.37622199,,,,,,,,
