
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
209,0,20.1247,0,0,20.616,3.06181,-12.267,-0.15147,0.0180303,-0.0334967,-2.03305,2.04964e-16,1.12449,0,0,-0.00281063,-3.09229,-9.84816,-10.0396,1190.41,593.838,418.699,399.842,399.842,399.842,26.5532,-80.4646,22.9065,1115.86,604.002,42.0173,166.93,166.93,166.93,-82.9235,-0.391227,-32.1566,27.223,3.61915,10.1495,-0.45368,-0.566058,3.49596,387.555,-224.578,13.9118,0,0,1.20178,33.2769,11.2323,-28.3904,-0.897484,0.0891698,0.767782,-81.9731,-6.004,1.1057,0,0,-0.203512,17.7074,-0.455827,-0.225606,-4.85498,26.393,19.6294,1023.39,531.656,64.3708,372.626,372.626,372.626,26.5532,-80.4646,22.9065,1162.61,633.617,36.2139,55.6432,55.6432,55.6432,-0.417326,17.7082,0.294222,1124.68,557.955,812.49,126.456,126.456,126.456,-0.616996,0,0,-0.674071,5.14676,-23.7469,-0.10778,0.125754,0.0323359,-21.674,-5.24708e-15,-11.6637,0,0,0.0379355,-7.03817,-7.25618,21.3615,1186.12,454.445,400.174,419.151,419.151,419.151,-36.4191,-2.6301,-2.29355,815.946,412.59,270.367,160.467,160.467,160.467,-2.17687,1.6575,-36.4554,26.0852,-5.20515,21.4178,0.138172,-0.0625814,3.34504,-120.772,-12.9601,65.9914,0,0,0.651945,92.2658,26.9542,-6.5831,-0.628364,0.114269,0.00733699,111.392,-81.0172,-13.6574,0,0,-0.352259,17.7074,0.455827,0.225606,-5.06828,83.2639,-14.4532,823.428,488.447,356.334,342.913,342.913,342.913,-36.419,-2.63009,-2.29358,817.58,380.807,227.376,53.4889,53.4889,53.4889
210,0,19.4683,0,0,19.8806,2.94164,-11.4564,-0.174771,0.00942082,-0.0313246,-2.01029,-5.52122e-16,0.19363,0,0,-0.00376371,-3.19156,-7.52721,-9.50808,1171.93,594.736,418.608,399.491,399.491,399.491,26.8055,-79.3171,22.6862,1094.35,605.178,41.4472,166.93,166.93,166.93,-81.7493,-0.366182,-32.2814,25.3209,3.24288,10.0336,-0.120719,-0.535616,3.56428,242.534,-223.203,16.8571,0,0,0.782487,31.4659,10.7591,-29.02,-0.808177,0.024466,0.947692,-85.1718,-13.0471,0.221108,0,0,-0.263389,18.1252,-0.815449,-0.441291,-4.54247,26.85,20.6617,1002.5,532.63,65.6735,372.392,372.393,372.392,26.8055,-79.317,22.6862,1140.9,634.896,34.6963,55.6432,55.6432,55.6432,-0.738831,18.1279,0.566575,1122.45,557.93,814.752,126.456,126.456,126.456,-0.019734,0,0,-0.0214581,5.03191,-23.1018,-0.0978546,0.116203,0.0182474,-19.8358,-6.99611e-15,-9.0668,0,0,0.0307205,-7.50683,-9.81108,21.0943,1202.82,454.43,405.629,419.428,419.428,419.428,-35.9495,-5.19519,-2.36358,837.783,409.193,264.36,160.467,160.467,160.467,-5.11941,0.781317,-36.007,29.0513,-5.01273,20.9212,0.0562339,-0.0292581,3.17684,-38.3509,-45.7181,69.4063,0,0,0.170631,93.1866,26.1171,-6.34336,-0.599279,0.116762,-0.0732345,99.7244,-83.1568,-10.7745,0,0,-0.146242,18.1252,0.815449,0.441291,-5.41137,81.5426,-14.1005,840.643,484.51,351.077,343.495,343.495,343.495,-35.9495,-5.19519,-2.36356,841.645,377.748,221.263,53.4888,53.4889,53.4889
211,0,18.218,0,0,18.5328,2.78476,-10.3912,-0.206153,0.000456835,-0.0206603,-3.11337,-1.42655e-14,-0.432632,0,0,-0.0074581,-3.30228,-5.03984,-9.02773,1152.38,595.367,420.068,399.318,399.319,399.319,26.9709,-77.7596,22.4675,1072.69,606.246,40.9064,166.93,166.93,166.93,-80.0896,-0.144906,-32.3775,23.3163,2.78109,9.93301,0.198086,-0.445336,3.6092,90.9764,-190.234,16.7317,0,0,0.262391,29.2897,10.2245,-29.9674,-0.681463,-0.0190324,1.13547,-77.868,-16.8992,-0.376056,0,0,-0.270221,18.6033,-1.24167,-0.606193,-4.15799,27.1179,21.9413,981.691,533.575,67.807,372.285,372.285,372.285,26.9709,-77.7597,22.4675,1118.98,636.043,32.8185,55.6432,55.6432,55.6432,-1.13232,18.609,0.802404,1120.35,557.794,818.27,126.456,126.456,126.456,0.521257,0,0,0.564367,4.93276,-22.5398,-0.0964716,0.102348,-0.00115616,-18.473,6.99611e-15,-6.19127,0,0,0.0232681,-7.9445,-12.2051,21.2773,1218.45,454.658,412.999,419.686,419.686,419.686,-35.4706,-8.23211,-2.62027,860.563,406.384,256.869,160.467,160.467,160.467,-8.51329,-0.02039,-35.5355,31.9361,-4.72698,20.8586,-7.80535e-05,-0.00569758,2.96492,32.6949,-77.9498,70.6962,0,0,-0.252693,93.3149,25.8594,-6.34471,-0.573286,0.120004,-0.112992,83.0749,-82.4152,-7.68891,0,0,0.0406729,18.6033,1.24167,0.606193,-5.59071,79.2452,-13.7504,858.061,481.11,344.107,343.871,343.871,343.871,-35.4707,-8.23212,-2.62027,867.006,375.296,213.822,53.4889,53.4888,53.4889
212,0,16.3715,0,0,16.5855,2.59403,-9.08632,-0.237019,-0.00550915,-0.00466985,-4.80698,-1.72443e-14,-0.317366,0,0,-0.0168373,-3.41484,-2.458,-8.62044,1132.3,595.773,423.183,399.285,399.285,399.285,26.9975,-75.7576,22.2819,1051.03,607.177,40.5582,166.93,166.93,166.93,-77.885,0.343901,-32.4209,21.2745,2.23406,9.85594,0.478262,-0.308874,3.59864,-54.6966,-128.933,14.0745,0,0,-0.256166,26.8693,9.66742,-31.1952,-0.520746,-0.041942,1.29503,-59.8745,-17.2154,-0.296537,0,0,-0.215771,19.1346,-1.7311,-0.719008,-3.70957,27.246,23.4274,961.164,534.512,71.0289,372.301,372.301,372.301,26.9975,-75.7576,22.2819,1096.96,637.009,30.7004,55.6432,55.6432,55.6433,-1.59492,19.1438,1.00129,1118.42,557.55,822.938,126.456,126.456,126.456,1.00654,0,0,1.08666,4.86231,-22.1376,-0.102922,0.0865276,-0.0230634,-17.6432,1.74903e-15,-3.47618,0,0,0.0167537,-8.37754,-14.39,21.9106,1232.76,455.072,421.958,419.919,419.919,419.919,-35.0201,-11.6856,-3.05431,884.247,404.162,248.156,160.467,160.467,160.467,-12.2984,-0.736414,-35.083,34.6884,-4.35541,21.2215,-0.0330858,0.00870544,2.7223,89.1469,-108.209,69.8436,0,0,-0.574536,92.6647,26.1934,-6.54229,-0.550969,0.122369,-0.115596,63.6654,-78.9697,-4.83472,0,0,0.179419,19.1346,1.7311,0.719008,-5.57948,76.4244,-13.3789,875.754,478.307,335.511,344.06,344.06,344.06,-35.0201,-11.6856,-3.05431,893.57,373.419,205.389,53.4889,53.4889,53.4889
213,0,13.9524,0,0,14.0773,2.37259,-7.55928,-0.257301,-0.00393649,0.0128632,-6.18696,-8.30105e-15,1.009,0,0,-0.0315655,-3.51563,0.155055,-8.2986,1112.21,596.048,427.964,399.333,399.333,399.333,26.8386,-73.3142,22.1756,1029.56,607.984,40.5695,166.93,166.93,166.93,-75.12,1.16525,-32.3878,19.2503,1.60007,9.80106,0.710917,-0.141525,3.50501,-185.604,-44.9581,9.83278,0,0,-0.689703,24.3076,9.12183,-32.6653,-0.333036,-0.0473796,1.39562,-33.0798,-13.3596,0.928562,0,0,-0.112242,19.7102,-2.27644,-0.77822,-3.20798,27.2732,25.0838,941.184,535.508,75.521,372.396,372.396,372.396,26.8387,-73.3142,22.1756,1074.98,637.79,28.5033,55.6432,55.6432,55.6432,-2.12009,19.7228,1.16198,1116.71,557.2,828.62,126.456,126.456,126.456,1.43777,0,0,1.55038,4.83287,-21.9688,-0.115537,0.0710229,-0.0442244,-17.3375,2.62354e-15,-1.2938,0,0,0.0119786,-8.82262,-16.3308,22.9515,1245.55,455.619,432.146,420.111,420.111,420.111,-34.6212,-15.4972,-3.65745,908.822,402.524,238.508,160.467,160.467,160.467,-16.415,-1.36008,-34.6804,37.265,-3.9075,21.9643,-0.0472734,0.0178702,2.45996,129.736,-135.318,67.19,0,0,-0.774201,91.245,27.0733,-6.92159,-0.529863,0.123644,-0.0886658,44.1729,-73.5367,-2.57511,0,0,0.256226,19.7102,2.27644,0.77822,-5.35269,73.1396,-12.9453,893.841,476.146,325.433,344.118,344.118,344.118,-34.6212,-15.4972,-3.65748,921.252,372.089,196.315,53.4889,53.4889,53.4889
214,0,10.9935,0,0,11.0517,2.126,-5.84593,-0.259882,0.00823797,0.0285149,-6.53612,1.60692e-14,3.69018,0,0,-0.0479806,-3.58935,2.7466,-8.05815,1092.54,596.317,434.319,399.413,399.413,399.413,26.4746,-70.4478,22.2107,1008.43,608.751,41.0433,166.93,166.93,166.93,-71.8045,2.37162,-32.2697,17.286,0.878887,9.75096,0.892172,0.0379986,3.31298,-294.442,52.8064,5.19457,0,0,-0.981308,21.6898,8.60986,-34.3377,-0.131415,-0.0396682,1.41813,-1.41048,-4.78694,3.51147,0,0,0.0113877,20.3191,-2.86643,-0.782128,-2.66074,27.2282,26.8832,922.028,536.668,81.3441,372.513,372.512,372.513,26.4745,-70.4478,22.2107,1053.13,638.459,26.3518,55.6433,55.6432,55.6432,-2.69765,20.3341,1.28202,1115.26,556.743,835.157,126.456,126.456,126.456,1.81656,0,0,1.96051,4.85379,-22.0888,-0.132047,0.0574397,-0.0616895,-17.4881,-8.74514e-16,0.139763,0,0,0.00890614,-9.28252,-18.0058,24.3205,1256.71,456.251,443.189,420.238,420.238,420.238,-34.2757,-19.6096,-4.42126,934.285,401.468,228.211,160.467,160.467,160.467,-20.8062,-1.88819,-34.3394,39.6306,-3.39329,23.0107,-0.0522909,0.0270912,2.1879,155.998,-158.398,63.2195,0,0,-0.85706,89.0572,28.3969,-7.49829,-0.506464,0.124118,-0.0429383,27.0394,-67.068,-1.11536,0,0,0.274913,20.3191,2.86643,0.782128,-4.89612,69.4516,-12.3977,912.464,474.645,314.057,344.124,344.124,344.124,-34.2757,-19.6096,-4.42134,949.974,371.296,186.924,53.4889,53.4889,53.4888
215,0,7.51922,0,0,7.5378,1.86371,-4.01183,-0.244617,0.0287056,0.0379172,-5.86806,9.40103e-15,7.13385,0,0,-0.0612471,-3.62029,5.27411,-7.87628,1073.67,596.697,442.056,399.5,399.5,399.5,25.9248,-67.1673,22.4632,987.704,609.63,41.9762,166.93,166.93,166.93,-67.9476,4.00562,-32.0831,15.4116,0.0744117,9.6712,1.02657,0.207721,3.02938,-377.215,150.143,1.51253,0,0,-1.1154,19.0872,8.13976,-36.1694,0.0637632,-0.0276907,1.36138,29.3033,7.247,6.93522,0,0,0.119168,20.9487,-3.48648,-0.729408,-2.06827,27.1318,28.808,903.94,538.132,88.4214,372.606,372.606,372.606,25.9248,-67.1674,22.4632,1031.4,639.184,24.2754,55.6432,55.6432,55.6432,-3.31424,20.9641,1.35843,1114.11,556.181,842.375,126.456,126.456,126.456,2.14313,0,0,2.32014,4.92945,-22.5209,-0.150353,0.0465239,-0.0733112,-18.0063,-4.37257e-15,0.793766,0,0,0.00678653,-9.74476,-19.4058,25.9115,1266.16,456.936,454.725,420.271,420.271,420.271,-33.9614,-23.9694,-5.33331,960.64,401,217.52,160.467,160.467,160.467,-25.419,-2.32073,-34.0487,41.7576,-2.82166,24.2615,-0.0537767,0.041167,1.91236,169.529,-176.646,58.525,0,0,-0.838658,86.0955,30.0102,-8.313,-0.47704,0.124418,0.0120601,14.0912,-60.5882,-0.476584,0,0,0.25314,20.9487,3.48648,0.729408,-4.21512,65.4176,-11.6825,931.771,473.792,301.594,344.172,344.172,344.172,-33.9614,-23.9694,-5.33333,979.663,371.052,177.492,53.4889,53.4889,53.4889
216,0,3.54468,0,0,3.54717,1.59835,-2.14782,-0.218795,0.0490389,0.0366753,-5.04114,-4.80983e-15,10.0161,0,0,-0.0691258,-3.59313,7.70364,-7.71396,1055.92,597.286,450.895,399.604,399.604,399.604,25.2406,-63.4669,23.0122,967.342,610.804,43.269,166.93,166.93,166.93,-63.5474,6.10435,-31.8584,13.6461,-0.803171,9.51398,1.11932,0.342133,2.67915,-432.956,228.807,-0.449872,0,0,-1.11711,16.5622,7.70909,-38.1094,0.22827,-0.0233102,1.24128,52.7058,19.3646,9.86501,0,0,0.182022,21.5845,-4.11926,-0.619778,-1.42384,27.0011,30.8448,887.095,540.046,96.5534,372.655,372.655,372.655,25.2406,-63.4668,23.0122,1009.65,640.174,22.2163,55.6432,55.6432,55.6432,-3.95375,21.5972,1.38808,1113.27,555.513,850.087,126.456,126.456,126.456,2.41584,0,0,2.62943,5.05757,-23.2465,-0.168821,0.0379776,-0.078745,-18.7841,-4.37257e-15,0.825243,0,0,0.00473968,-10.1832,-20.5326,27.6025,1273.92,457.659,466.409,420.183,420.183,420.183,-33.6346,-28.5296,-6.37224,987.891,401.121,206.653,160.467,160.467,160.467,-30.2061,-2.66122,-33.7752,43.6244,-2.19973,25.6051,-0.0580268,0.0627921,1.63989,173.338,-189.704,53.7222,0,0,-0.746017,82.3546,31.7145,-9.41981,-0.441068,0.124199,0.0679982,5.64123,-54.8972,-0.492921,0,0,0.211262,21.5845,4.11926,0.619778,-3.34119,61.088,-10.757,951.892,473.541,288.263,344.36,344.36,344.36,-33.6346,-28.5296,-6.37229,1010.26,371.385,168.228,53.4889,53.4889,53.4889
217,0,-0.904925,0,0,-0.904956,1.34232,-0.344956,-0.194097,0.058359,0.0215411,-5.38899,-8.74514e-16,10.8473,0,0,-0.0759509,-3.4938,10.0081,-7.52319,1039.51,598.147,460.494,399.766,399.766,399.766,24.4785,-59.3465,23.917,947.223,612.409,44.7914,166.93,166.93,166.93,-58.6087,8.6927,-31.6072,11.9994,-1.73691,9.22672,1.17871,0.421349,2.30095,-464.939,272.35,-0.977829,0,0,-1.0441,14.1738,7.31134,-40.0956,0.341259,-0.0373205,1.08685,63.8154,27.1473,10.7162,0,0,0.188665,22.2111,-4.74561,-0.45478,-0.716977,26.8534,32.9757,871.571,542.54,105.459,372.666,372.666,372.666,24.4784,-59.3465,23.917,987.675,641.571,20.1073,55.6432,55.6433,55.6432,-4.59793,22.217,1.36869,1112.77,554.741,858.1,126.456,126.456,126.456,2.63147,0,0,2.88527,5.22845,-24.2019,-0.186688,0.031052,-0.0790078,-19.7089,-6.1216e-15,0.496276,0,0,0.00236883,-10.5623,-21.3967,29.2685,1280,458.426,477.92,419.952,419.952,419.952,-33.2379,-33.2513,-7.50462,1016.04,401.832,195.787,160.467,160.467,160.467,-35.1262,-2.91679,-33.4692,45.2144,-1.53297,26.9288,-0.0658968,0.0912762,1.37507,169.476,-197.444,49.5546,0,0,-0.604721,77.8475,33.2811,-10.8661,-0.399708,0.123228,0.12071,0.794621,-50.6888,-0.894205,0,0,0.164193,22.2111,4.74561,0.45478,-2.33256,56.5066,-9.6025,972.931,473.814,274.276,344.782,344.783,344.782,-33.2379,-33.2514,-7.50463,1041.72,372.333,159.293,53.4889,53.4889,53.4889
218,0,-5.75989,0,0,-5.76148,1.10357,1.33694,-0.180604,0.0503527,-0.00748086,-7.99302,-1.39922e-14,8.91712,0,0,-0.0917838,-3.31035,12.1656,-7.25631,1024.6,599.307,470.477,400.045,400.045,400.045,23.6718,-54.8495,25.1905,927.223,614.452,46.4746,166.93,166.93,166.93,-53.1894,11.7571,-31.2909,10.4745,-2.70404,8.76244,1.21415,0.436495,1.93493,-479.377,272.698,-1.07252,0,0,-0.959889,11.98,6.94338,-42.0529,0.392742,-0.0740964,0.930542,60.8846,27.5871,8.73639,0,0,0.148895,22.8124,-5.34559,-0.238514,0.0613248,26.7112,35.1689,857.332,545.691,114.832,372.659,372.659,372.659,23.6718,-54.8495,25.1905,965.292,643.352,17.9843,55.6432,55.6432,55.6432,-5.22735,22.8068,1.29935,1112.62,553.87,866.217,126.456,126.456,126.456,2.78608,0,0,3.08147,5.42473,-25.2817,-0.203892,0.0248071,-0.0773224,-20.6446,2.62354e-15,0.104769,0,0,-7.76012e-05,-10.8436,-22.0143,30.7931,1284.47,459.257,488.965,419.573,419.573,419.573,-32.7118,-38.1028,-8.68542,1045.1,403.121,185.077,160.467,160.467,160.467,-40.1436,-3.09702,-33.0749,46.5151,-0.82644,28.1296,-0.072927,0.122647,1.12608,159.45,-200.754,46.9517,0,0,-0.438528,72.6319,34.4739,-12.667,-0.35881,0.122357,0.170496,-3.15493,-48.6965,-1.37267,0,0,0.109239,22.8124,5.34559,0.238514,-1.26895,51.7126,-8.23642,994.959,474.515,259.837,345.527,345.527,345.527,-32.7118,-38.1028,-8.68546,1074,373.93,150.814,53.4889,53.4889,53.4889
219,0,-10.8748,0,0,-10.8888,0.883697,2.88386,-0.180713,0.0289928,-0.0465191,-12.9847,-4.37257e-16,5.0146,0,0,-0.123381,-3.03441,14.1582,-6.87459,1011.31,600.763,480.471,400.502,400.502,400.502,22.8243,-50.0924,26.7835,907.315,616.797,48.3785,166.93,166.93,166.93,-47.4471,15.2081,-30.8243,9.06983,-3.67791,8.08928,1.23111,0.396919,1.61028,-480.896,235.315,-1.51942,0,0,-0.89749,10.0395,6.6104,-43.8951,0.386662,-0.125898,0.796127,45.7765,21.8931,4.8512,0,0,0.0853715,23.3723,-5.89969,0.0217414,0.913804,26.6055,37.3732,844.233,549.505,124.392,372.654,372.654,372.654,22.8243,-50.0924,26.7835,942.514,645.309,16.0641,55.6432,55.6432,55.6432,-5.82205,23.3504,1.18187,1112.81,552.906,874.243,126.456,126.456,126.456,2.87567,0,0,3.20943,5.62228,-26.3491,-0.220475,0.0183961,-0.0774908,-21.3903,-8.74514e-16,-0.0812824,0,0,-0.00206554,-10.9911,-22.4051,32.0769,1287.41,460.178,499.274,419.055,419.055,419.055,-32.0052,-43.0566,-9.86226,1075.06,404.974,174.679,160.467,160.467,160.467,-45.2255,-3.21139,-32.5402,47.5181,-0.0864018,29.1212,-0.0738726,0.151959,0.900849,144.782,-201.346,46.4743,0,0,-0.266674,66.8361,35.079,-14.7781,-0.324553,0.123209,0.220017,-9.51827,-49.4932,-1.64432,0,0,0.0258235,23.3723,5.89969,-0.0217414,-0.239165,46.745,-6.7176,1018.01,475.546,245.146,346.663,346.663,346.663,-32.0052,-43.0567,-9.86229,1107.07,376.203,142.92,53.4888,53.4889,53.4889
220,0,-16.0222,0,0,-16.0688,0.680433,4.31021,-0.188436,0.00676293,-0.0894198,-19.4393,3.93531e-15,1.19404,0,0,-0.164977,-2.66269,15.9704,-6.35539,999.678,602.488,490.126,401.183,401.182,401.183,21.9352,-45.2624,28.5891,887.6,619.242,50.6926,166.93,166.93,166.93,-41.6449,18.8609,-30.1272,7.7811,-4.63033,7.19739,1.22996,0.322427,1.33965,-470.188,175.009,-2.06176,0,0,-0.85063,8.41214,6.32703,-45.5308,0.337063,-0.177029,0.693199,22.4555,15.1995,1.33013,0,0,0.0222249,23.8756,-6.38978,0.315465,1.83438,26.5781,39.5176,832.042,553.895,133.929,372.661,372.661,372.661,21.9352,-45.2624,28.5891,919.58,647.171,14.7287,55.6432,55.6432,55.6432,-6.36257,23.8331,1.02077,1113.35,551.859,881.989,126.456,126.456,126.456,2.89594,0,0,3.25788,5.79206,-27.2508,-0.236087,0.0110445,-0.0836415,-21.6719,6.99611e-15,0.142371,0,0,-0.00339933,-10.9776,-22.591,33.0425,1288.93,461.213,508.612,418.43,418.43,418.43,-31.083,-48.0838,-10.9817,1105.87,407.377,164.764,160.467,160.467,160.467,-50.3361,-3.26553,-31.8258,48.2201,0.677963,29.839,-0.0632126,0.173959,0.710284,127.541,-201.699,48.0409,0,0,-0.102118,60.6654,34.939,-17.0871,-0.304173,0.128129,0.273411,-21.9495,-53.3997,-1.4807,0,0,-0.121869,23.8756,6.38978,-0.315465,0.674522,41.6473,-5.14467,1042.1,476.828,230.416,348.24,348.24,348.24,-31.083,-48.0838,-10.9818,1140.86,379.17,135.756,53.4889,53.4889,53.4889
221,0,-20.9208,0,0,-21.0265,0.493349,5.61831,-0.194307,-0.00256052,-0.130403,-25.8952,3.0608e-15,-0.265434,0,0,-0.199973,-2.19831,17.5894,-5.69607,989.732,604.445,499.137,402.105,402.105,402.105,21.0415,-40.577,30.4621,868.26,621.648,53.6734,166.93,166.93,166.93,-36.0903,22.46,-29.1958,6.60364,-5.53409,6.10262,1.20898,0.233878,1.12151,-444.913,108.359,-1.72692,0,0,-0.791603,7.15779,6.11412,-46.8731,0.260902,-0.211389,0.619012,-5.00251,13.9732,0.453631,0,0,-0.0217262,24.3082,-6.80032,0.629184,2.80858,26.6818,41.5175,820.47,558.688,143.326,372.668,372.668,372.668,21.0415,-40.577,30.4621,896.873,648.791,14.4211,55.6432,55.6432,55.6432,-6.83106,24.2419,0.823473,1114.22,550.74,889.275,126.456,126.456,126.456,2.83956,0,0,3.2115,5.90376,-27.8362,-0.249192,0.00178382,-0.0991616,-21.1286,-6.99611e-15,0.91859,0,0,-0.0047511,-10.7878,-22.595,33.6366,1289.17,462.38,516.778,417.745,417.745,417.745,-29.9298,-53.1438,-11.9958,1137.41,410.323,155.529,160.467,160.467,160.467,-55.4283,-3.25838,-30.9108,48.6242,1.4535,30.2411,-0.043421,0.186789,0.563655,112.847,-204.945,50.4907,0,0,0.0468693,54.3751,33.9828,-19.4324,-0.304164,0.137747,0.331453,-43.6293,-59.9272,-0.705304,0,0,-0.370689,24.3082,6.80032,-0.629184,1.41266,36.4711,-3.64395,1067.16,478.311,215.885,350.273,350.273,350.273,-29.9298,-53.1438,-11.9958,1175.2,382.846,129.488,53.4889,53.4889,53.4889
222,0,-25.2854,0,0,-25.4752,0.32903,6.7624,-0.192427,0.00774367,-0.165594,-31.1447,9.61966e-15,1.88507,0,0,-0.211808,-1.6518,19.004,-4.91543,981.474,606.582,507.255,403.253,403.253,403.253,20.2495,-36.229,32.2409,849.442,624.029,57.5678,166.93,166.93,166.93,-31.038,25.7396,-28.1434,5.53385,-6.36484,4.84661,1.16732,0.146125,0.949024,-404.165,47.5264,0.150146,0,0,-0.700873,6.33455,5.99208,-47.8511,0.173372,-0.220732,0.567486,-32.9913,22.0836,3.11822,0,0,-0.0311406,24.6581,-7.11905,0.947496,3.81699,26.9769,43.2849,809.214,563.651,152.551,372.65,372.65,372.65,20.2495,-36.229,32.2408,874.74,650.275,15.5281,55.6432,55.6433,55.6432,-7.21196,24.5667,0.600176,1115.42,549.566,895.934,126.456,126.456,126.456,2.69233,0,0,3.04895,5.931,-27.9779,-0.257125,-0.0105089,-0.125349,-19.3887,-8.52651e-15,2.32457,0,0,-0.00773985,-10.4205,-22.4414,33.8306,1288.32,463.683,523.612,417.064,417.064,417.064,-28.5511,-58.1751,-12.8659,1169.46,413.816,147.175,160.467,160.467,160.467,-60.435,-3.1818,-29.7956,48.7416,2.22277,30.308,-0.0216718,0.19064,0.463989,107.357,-213.032,51.8889,0,0,0.178766,48.2157,32.2395,-21.648,-0.327589,0.149946,0.391986,-76.2606,-67.531,0.795444,0,0,-0.735234,24.6581,7.11905,-0.947496,1.9504,31.2782,-2.34994,1093.07,479.987,201.83,352.739,352.739,352.739,-28.5511,-58.1751,-12.8659,1209.83,387.237,124.272,53.4889,53.4889,53.4888
223,0,-28.8763,0,0,-29.1597,0.20252,7.63958,-0.183079,0.0353097,-0.193181,-34.6324,2.18629e-15,7.30442,0,0,-0.191363,-1.04161,20.2062,-4.05337,974.896,608.844,514.284,404.579,404.579,404.579,19.7328,-32.3466,33.7645,831.171,626.564,62.5683,166.93,166.93,166.93,-26.6184,28.4801,-27.184,4.56975,-7.1024,3.49465,1.10911,0.066014,0.814422,-351.995,-1.09889,3.25519,0,0,-0.581762,5.99509,5.97348,-48.4219,0.0870729,-0.206876,0.533509,-58.0589,38.9627,8.51673,0,0,0.00581105,24.9157,-7.33764,1.25437,4.83955,27.5256,44.7412,797.994,568.527,161.646,372.576,372.576,372.576,19.7328,-32.3465,33.7644,853.348,651.984,18.3173,55.6432,55.6432,55.6432,-7.49329,24.8,0.362511,1116.92,548.353,901.814,126.456,126.456,126.456,2.42838,0,0,2.74022,5.85686,-27.5912,-0.256662,-0.0270509,-0.16266,-16.1909,-7.48119e-15,4.38473,0,0,-0.0142739,-9.88919,-22.1556,33.6203,1286.59,465.111,529.005,416.452,416.451,416.451,-26.9724,-63.0863,-13.5659,1201.66,417.858,139.872,160.467,160.467,160.467,-65.2624,-3.02297,-28.503,48.5924,2.96463,30.0411,-0.0145455,0.190153,0.411149,120.942,-227.721,50.3395,0,0,0.297754,42.3785,29.8325,-23.6094,-0.378466,0.159717,0.448003,-120.884,-73.8016,3.07312,0,0,-1.20445,24.9157,7.33764,-1.25437,2.3011,26.1403,-1.38402,1119.61,481.881,188.553,355.568,355.569,355.569,-26.9724,-63.0863,-13.5659,1244.35,392.333,120.202,53.4889,53.4889,53.4888
