
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
10,0,,,,,,,,,,,,,,,,6.83823,6.54884,-21.3304,1077.79,677.289,381.876,425.318,425.318,425.318,,,,,,,,,,,,,10.9184,-13.0267,17.4261,,,,,,,,,,95.7017,20.2783,-23.9846,,,,,,,,,,16.9118,-4.35402,4.48241,29.5604,97.3056,24.6887,700.206,676.692,452.236,360.083,360.083,360.083,,,,,,,,,,-4.981,16.7247,-3.80511,1112.41,556.142,807.483,126.456,126.456,126.456,18.5009,0,0,21.8714,6.65161,-31.5911,-0.184989,0.00384051,0.0165518,-9.61834,1.01389e-14,0.816632,0,0,0.0382694,2.97472,-20.0294,23.9548,1239.73,542.269,432.215,406.012,406.012,406.012,-12.9183,-82.9284,-24.645,1189.87,561.331,59.8652,160.211,160.211,160.211,-82.4672,9.28259,-23.7578,35.4609,13.0763,24.1709,-0.176439,0.21154,3.07126,196.967,-27.9721,-1.27085,0,0,0.162167,37.1246,20.4371,-11.0083,-0.648178,0.0985345,0.740466,-32.3591,-4.09919,1.60166,0,0,0.112588,16.9118,4.35402,-4.48241,13.111,21.8031,9.53559,1091.66,615.042,84.93,360.485,360.485,360.485,-12.9183,-82.9284,-24.645,1238.33,539.817,53.4576,53.4037,53.4036,53.4037
11,0,,,,,,,,,,,,,,,,7.29224,3.95056,-20.4845,1095.08,676.231,374.155,426.078,426.078,426.078,,,,,,,,,,,,,13.4093,-13.2943,16.5554,,,,,,,,,,100.482,18.3757,-22.8986,,,,,,,,,,16.8853,-4.40993,4.92516,30.7597,99.1471,24.2054,719.364,678.163,458.602,361.091,361.091,361.091,,,,,,,,,,-5.10022,16.677,-4.23728,1110.37,555.342,802.036,126.456,126.456,126.456,20.4526,0,0,24.2938,6.70741,-31.8599,-0.169087,0.00646483,-0.00868231,-10.0116,9.51034e-15,0.0713448,0,0,0.0322476,3.36041,-19.5034,23.1564,1233.74,542.546,425.672,406.246,406.246,406.246,-12.8199,-82.7274,-25.322,1169.2,561.492,59.4314,160.211,160.211,160.211,-82.1671,9.88597,-24.0892,34.8086,13.5067,23.7654,-0.35589,0.373978,3.15488,314.422,-111.177,3.49343,0,0,0.410485,39.1691,20.5879,-9.59334,-0.785431,0.152552,0.611843,-47.9675,-15.7087,1.15986,0,0,0.129803,16.8853,4.40993,-4.92516,13.4999,24.1122,9.8015,1071.39,615.668,85.0639,360.343,360.343,360.343,-12.82,-82.7273,-25.322,1217.49,539.695,52.7871,53.4037,53.4037,53.4036
12,0,,,,,,,,,,,,,,,,7.66163,1.17093,-19.6083,1113.32,674.769,368.766,426.588,426.588,426.588,,,,,,,,,,,,,16.1577,-13.4553,15.7352,,,,,,,,,,104.698,16.4448,-22.1733,,,,,,,,,,16.9298,-4.40439,5.33232,31.7473,100.39,23.7406,738.914,679.508,463.236,362.174,362.174,362.174,,,,,,,,,,-5.15607,16.7043,-4.6402,1107.98,554.761,797.83,126.456,126.456,126.456,22.051,0,0,26.2805,6.73949,-32.0136,-0.158893,0.00621079,-0.0321129,-10.2906,-3.68936e-16,-0.684404,0,0,0.0263295,3.69614,-18.7409,22.3679,1225.93,542.454,419.874,406.386,406.386,406.386,-12.813,-82.4105,-25.9255,1148.52,561.512,59.1502,160.211,160.211,160.211,-81.7603,10.4109,-24.4334,34.0033,13.7722,23.4239,-0.441278,0.530154,3.24377,392.183,-188.982,6.34273,0,0,0.685363,40.6852,20.6238,-8.46027,-0.887381,0.213342,0.518125,-63.6028,-24.2037,0.687613,0,0,0.115057,16.9298,4.40439,-5.33232,13.8652,26.1524,9.87949,1051.19,616.189,85.5125,360.405,360.405,360.405,-12.813,-82.4105,-25.9255,1196.64,539.422,52.1821,53.4037,53.4037,53.4036
13,0,,,,,,,,,,,,,,,,7.92984,-1.76431,-18.7311,1132.41,672.857,366.016,426.817,426.817,426.817,,,,,,,,,,,,,19.1246,-13.4768,14.9799,,,,,,,,,,108.293,14.5795,-21.7454,,,,,,,,,,17.0285,-4.31917,5.69654,32.4677,100.979,23.2897,758.399,680.737,466.021,363.23,363.23,363.23,,,,,,,,,,-5.12942,16.7917,-5.01011,1105.38,554.415,794.957,126.456,126.456,126.456,23.3314,0,0,27.8622,6.75036,-32.0656,-0.154872,0.00506967,-0.0501128,-10.2003,8.60167e-15,-1.51462,0,0,0.0199614,3.99105,-17.7064,21.6472,1216.08,542.101,414.918,406.39,406.39,406.39,-12.8812,-82.0342,-26.4388,1127.73,561.465,59.0006,160.211,160.211,160.211,-81.3066,10.842,-24.7712,32.9881,13.8621,23.2133,-0.421552,0.657523,3.33259,423.128,-252.788,7.40882,0,0,0.937535,41.5995,20.5634,-7.64048,-0.951148,0.274623,0.477384,-78.0584,-29.9933,0.0793448,0,0,0.0657364,17.0285,4.31917,-5.69654,14.1901,27.9049,9.80262,1030.9,616.648,86.1515,360.628,360.628,360.628,-12.8812,-82.0341,-26.4388,1175.66,539.089,51.6715,53.4037,53.4037,53.4036
14,0,,,,,,,,,,,,,,,,8.08419,-4.81855,-17.8913,1152.12,670.461,366.125,426.774,426.774,426.774,,,,,,,,,,,,,22.2603,-13.3308,14.3031,,,,,,,,,,111.226,12.8676,-21.5286,,,,,,,,,,17.1662,-4.13963,6.01213,32.8699,100.887,22.8436,777.427,681.835,466.872,364.169,364.169,364.169,,,,,,,,,,-5.0046,16.9258,-5.34441,1102.68,554.316,793.493,126.456,126.456,126.456,24.3091,0,0,29.0439,6.73901,-32.0113,-0.15688,0.00452566,-0.0600665,-9.57018,3.47073e-15,-2.41501,0,0,0.0132579,4.26268,-16.3854,21.0242,1204.18,541.643,410.943,406.253,406.253,406.253,-13.0126,-81.6185,-26.8208,1106.72,561.405,58.9852,160.211,160.211,160.211,-80.8316,11.1509,-25.0716,31.731,13.7745,23.1641,-0.3111,0.738484,3.42828,409.56,-294.999,6.88742,0,0,1.10443,41.8929,20.4032,-7.14989,-0.979753,0.327613,0.497795,-90.4048,-33.3094,-0.705625,0,0,-0.0127875,17.1662,4.13963,-6.01213,14.4472,29.3717,9.59056,1010.38,617.051,86.9401,360.995,360.995,360.995,-13.0126,-81.6184,-26.8208,1154.47,538.775,51.2777,53.4037,53.4037,53.4037
15,0,,,,,,,,,,,,,,,,8.11902,-7.94306,-17.1401,1172.16,667.57,369.191,426.498,426.498,426.498,,,,,,,,,,,,,25.5034,-12.9976,13.7236,,,,,,,,,,113.47,11.3905,-21.419,,,,,,,,,,17.3291,-3.85584,6.27502,32.9114,100.11,22.3863,795.706,682.768,465.741,364.932,364.932,364.932,,,,,,,,,,-4.7707,17.094,-5.64168,1100.01,554.465,793.491,126.456,126.456,126.456,24.9691,0,0,29.7948,6.70301,-31.8387,-0.163699,0.00563437,-0.0596361,-8.33287,6.1216e-15,-3.34204,0,0,0.00692186,4.53132,-14.7835,20.506,1190.3,541.237,408.126,405.997,405.997,405.997,-13.2019,-81.1372,-27.0094,1085.44,561.362,59.1217,160.211,160.211,160.211,-80.3151,11.3006,-25.2943,30.2238,13.5131,23.2745,-0.130344,0.756908,3.52584,356.427,-308.584,5.21879,0,0,1.12769,41.5912,20.1234,-6.98913,-0.973281,0.363173,0.578568,-98.5717,-34.1875,-1.65741,0,0,-0.107514,17.3291,3.85584,-6.27502,14.6047,30.5708,9.25461,989.562,617.366,87.9307,361.51,361.51,361.51,-13.202,-81.1372,-27.0094,1133.03,538.545,50.9991,53.4037,53.4037,53.4037
16,0,,,,,,,,,,,,,,,,8.03898,-11.0776,-16.5428,1192.14,664.204,375.176,426.047,426.047,426.047,,,,,,,,,,,,,28.7829,-12.4692,13.2696,,,,,,,,,,115.007,10.2234,-21.3066,,,,,,,,,,17.5054,-3.46335,6.48297,32.5657,98.6754,21.8947,813.068,683.481,462.616,365.5,365.5,365.5,,,,,,,,,,-4.42235,17.2855,-5.90145,1097.48,554.859,794.975,126.456,126.456,126.456,25.2624,0,0,30.0469,6.64,-31.535,-0.173719,0.00869656,-0.0479925,-6.59179,-3.49806e-15,-4.20072,0,0,0.00222962,4.81375,-12.9234,20.0833,1174.7,541.01,406.662,405.654,405.654,405.654,-13.4502,-80.5179,-26.9327,1063.91,561.347,59.4323,160.211,160.211,160.211,-79.6902,11.2538,-25.3966,28.4803,13.0836,23.5181,0.0891193,0.704906,3.61726,273.454,-289.628,2.85574,0,0,0.981562,40.7527,19.6996,-7.14576,-0.933065,0.373034,0.708554,-100.585,-32.5061,-2.68412,0,0,-0.197456,17.5054,3.46335,-6.48297,14.6337,31.5299,8.79916,968.455,617.537,89.2599,362.182,362.182,362.182,-13.4502,-80.5179,-26.9328,1111.37,538.443,50.7983,53.4037,53.4037,53.4037
17,0,,,,,,,,,,,,,,,,7.86117,-14.1545,-16.1719,1211.64,660.408,383.9,425.482,425.482,425.482,,,,,,,,,,,,,32.022,-11.7497,12.9779,,,,,,,,,,115.835,9.43288,-21.0945,,,,,,,,,,17.6857,-2.96355,6.63533,31.8308,96.6315,21.344,829.475,683.912,457.52,365.897,365.897,365.897,,,,,,,,,,-3.96022,17.4903,-6.12371,1095.19,555.487,797.932,126.456,126.456,126.456,25.1113,0,0,29.7062,6.54807,-31.0882,-0.184903,0.0131703,-0.0257396,-4.58444,-9.83828e-15,-4.82779,0,0,0.000511897,5.11818,-10.8395,19.7382,1157.68,541.024,406.741,405.254,405.254,405.254,-13.7599,-79.6525,-26.524,1042.21,561.345,59.9329,160.211,160.211,160.211,-78.8516,10.9837,-25.34,26.5308,12.4918,23.8535,0.319127,0.582917,3.68683,169.904,-237.782,0.429887,0,0,0.672012,39.4541,19.1139,-7.59709,-0.857479,0.352478,0.869498,-94.2197,-28.2677,-3.5955,0,0,-0.257416,17.6857,2.96355,-6.63533,14.5136,32.2789,8.22275,947.166,617.489,91.1225,363.01,363.01,363.01,-13.7599,-79.6524,-26.5241,1089.57,538.489,50.6007,53.4037,53.4037,53.4036
18,0,,,,,,,,,,,,,,,,7.61488,-17.1036,-16.0974,1230.22,656.262,395.054,424.856,424.856,424.857,,,,,,,,,,,,,35.1439,-10.8563,12.8899,,,,,,,,,,115.959,9.07367,-20.7229,,,,,,,,,,17.8622,-2.36397,6.73285,30.7379,94.0392,20.7176,845.015,684,450.504,366.165,366.165,366.165,,,,,,,,,,-3.39122,17.7001,-6.30879,1093.22,556.331,802.316,126.456,126.456,126.456,24.422,0,0,28.6705,6.42507,-30.4838,-0.195873,0.0180238,0.00407149,-2.69532,-1.02755e-14,-5.00702,0,0,0.00210054,5.44156,-8.57364,19.4497,1139.61,541.264,408.517,404.819,404.819,404.819,-14.1298,-78.4178,-25.7383,1020.49,561.322,60.626,160.211,160.211,160.211,-77.6746,10.4827,-25.099,24.4164,11.7426,24.2326,0.534529,0.402693,3.71653,55.3725,-157.699,-1.35842,0,0,0.238855,37.776,18.3649,-8.31691,-0.747042,0.301991,1.03847,-78.4269,-21.9642,-4.11465,0,0,-0.265877,17.8622,2.36397,-6.73285,14.2356,32.8446,7.51578,925.903,617.144,93.7309,363.97,363.97,363.97,-14.1298,-78.4178,-25.7383,1067.74,538.669,50.3027,53.4037,53.4037,53.4036
19,0,,,,,,,,,,,,,,,,7.33793,-19.8601,-16.3728,1247.5,651.872,408.222,424.201,424.201,424.202,,,,,,,,,,,,,38.0789,-9.81664,13.0425,,,,,,,,,,115.397,9.18297,-20.1901,,,,,,,,,,18.0296,-1.67787,6.77751,29.3528,90.9619,20.0191,859.89,683.691,441.628,366.35,366.35,366.35,,,,,,,,,,-2.72822,17.9079,-6.45702,1091.61,557.368,808.042,126.456,126.456,126.456,23.1024,0,0,26.8533,6.26748,-29.698,-0.206038,0.0217733,0.0369332,-1.37398,-6.44954e-15,-4.47424,0,0,0.00487593,5.76977,-6.17007,19.1969,1120.91,541.639,412.086,404.36,404.36,404.36,-14.5463,-76.6998,-24.5652,998.941,561.224,61.4982,160.211,160.211,160.211,-76.0399,9.76846,-24.6655,22.1839,10.8406,24.6055,0.719584,0.183142,3.68953,-62.5702,-57.8402,-1.84537,0,0,-0.261224,35.7924,17.4702,-9.28055,-0.603737,0.227849,1.19249,-53.4542,-14.5686,-3.9054,0,0,-0.2113,18.0296,1.67787,-6.77751,13.8028,33.2465,6.65937,904.966,616.429,97.2719,365.017,365.017,365.017,-14.5463,-76.6998,-24.565,1046.04,538.938,49.7903,53.4037,53.4037,53.4037
20,0,,,,,,,,,,,,,,,,7.07034,-22.3703,-17.0227,1263.16,647.366,422.925,423.528,423.528,423.528,,,,,,,,,,,,,40.77,-8.66694,13.4579,,,,,,,,,,114.171,9.77391,-19.5658,,,,,,,,,,18.1847,-0.923813,6.77229,27.7691,87.457,19.2816,874.392,682.948,430.96,366.477,366.477,366.477,,,,,,,,,,-1.98962,18.1084,-6.56856,1090.4,558.57,814.987,126.456,126.456,126.456,21.0799,0,0,24.2063,6.06978,-28.6944,-0.215996,0.0229902,0.0673134,-1.08004,-7.43337e-15,-3.00384,0,0,0.00334018,6.08014,-3.67285,18.9601,1101.97,542.004,417.461,403.886,403.886,403.886,-14.9788,-74.4166,-23.0403,977.788,560.992,62.5244,160.211,160.211,160.211,-73.8562,8.88802,-24.0515,19.8816,9.79267,24.9242,0.869336,-0.05183,3.59354,-178.156,50.377,-0.606286,0,0,-0.767323,33.5649,16.4646,-10.4696,-0.433671,0.141327,1.31217,-21.4837,-7.44274,-2.67963,0,0,-0.0972445,18.1847,0.923813,-6.77229,13.2284,33.4959,5.62452,884.717,615.292,101.868,366.087,366.087,366.087,-14.9788,-74.4167,-23.0404,1024.63,539.227,48.9648,53.4037,53.4037,53.4036
21,0,-4.01745,0,0,-4.01747,1.30455,-0.0788289,,,,,,,,,,6.84637,-24.5961,-18.0332,1276.98,642.888,438.658,422.83,422.83,422.83,29.0136,-0.0683169,-5.11252,881.738,749.567,320.361,167,166.999,166.999,-1.52209,-5.61778,-28.9673,43.1769,-7.4482,14.1341,,,,,,,,,,112.304,10.8279,-18.9865,,,,,,,,,,18.3266,-0.124724,6.72133,26.092,83.5728,18.5684,888.885,681.742,418.576,366.552,366.552,366.552,29.0137,-0.0683006,-5.1125,883.031,776.527,271.676,55.6665,55.6665,55.6665,-1.19846,18.2982,-6.64397,1089.6,559.902,822.996,126.456,126.456,126.456,18.3192,0,0,20.7388,5.8252,-27.4252,-0.227097,0.0202793,0.0893948,-2.18041,2.26827e-15,-0.48728,0,0,-0.0105714,6.3453,-1.12425,18.7194,1083.15,542.182,424.568,403.411,403.411,403.411,-15.3782,-71.5365,-21.2515,957.245,560.561,63.6793,160.211,160.211,160.211,-71.0781,7.92114,-23.2891,17.5564,8.61055,25.1441,0.984956,-0.2777,3.42515,-286.241,154.338,2.36429,0,0,-1.22188,31.143,15.3945,-11.8733,-0.247984,0.0568038,1.38484,13.272,-1.96286,-0.314593,0,0,0.0560604,18.3266,0.124724,-6.72133,12.5321,33.5982,4.37346,865.542,613.705,107.553,367.111,367.111,367.11,-15.3782,-71.5365,-21.2515,1003.65,539.446,47.7727,53.4037,53.4037,53.4036
22,0,-3.74088,0,0,-3.74092,1.33403,-0.28655,,,,,,,,,,6.68781,-26.5164,-19.3493,1288.85,638.582,454.933,422.088,422.088,422.088,28.0478,-4.77063,-4.59117,905.328,745.913,304.781,166.999,166.999,166.999,-6.42389,-6.27724,-27.7671,45.2776,-6.20312,15.0399,,,,,,,,,,109.821,12.2884,-18.6339,,,,,,,,,,18.4566,0.693255,6.62972,24.4166,79.3491,17.9636,903.769,680.057,404.57,366.571,366.571,366.571,28.0478,-4.77058,-4.59121,910.839,771.847,255.834,55.6665,55.6665,55.6665,-0.381318,18.4758,-6.68383,1089.2,561.328,831.887,126.456,126.456,126.456,14.8357,0,0,16.5293,5.52858,-25.8452,-0.240455,0.0128108,0.0979414,-4.83106,-4.37257e-16,2.95845,0,0,-0.0439389,6.53743,1.43469,18.4533,1064.81,542.003,433.236,402.964,402.964,402.964,-15.6854,-68.0843,-19.3406,937.487,559.872,64.9568,160.211,160.211,160.211,-67.7135,6.98118,-22.4288,15.2533,7.31329,25.2246,1.07081,-0.471719,3.19093,-381.25,241.758,6.55877,0,0,-1.57519,28.5713,14.3117,-13.4842,-0.0633672,-0.011332,1.40558,44.9156,0.920433,3.00855,0,0,0.213336,18.4566,-0.693255,-6.62972,11.7381,33.5583,2.86523,847.801,611.671,114.271,368.028,368.028,368.028,-15.6854,-68.0843,-19.3405,983.163,539.497,46.2361,53.4037,53.4036,53.4037
23,0,-3.62763,0,0,-3.62787,1.38583,-0.651528,,,,,,,,,,6.59956,-28.1263,-20.8787,1298.77,634.581,471.299,421.285,421.285,421.285,27.4083,-9.57953,-3.91531,929.906,742.268,288.87,167,166.999,166.999,-11.3804,-6.72986,-26.885,47.067,-4.97317,16.1134,,,,,,,,,,106.739,14.0558,-18.6985,,,,,,,,,,18.5779,1.50213,6.50368,22.8086,74.8232,17.5527,919.448,677.882,389.082,366.543,366.543,366.543,27.4083,-9.57951,-3.9153,939.703,767.441,240.196,55.6665,55.6665,55.6665,0.433029,18.6421,-6.68972,1089.18,562.807,841.455,126.456,126.456,126.456,10.7035,0,0,11.7242,5.1804,-23.9347,-0.255714,0.000550596,0.0885649,-8.86642,6.55886e-15,6.96715,0,0,-0.0976331,6.63211,3.96307,18.1388,1047.26,541.329,443.213,402.587,402.587,402.587,-15.8475,-64.1394,-17.4943,918.624,558.873,66.3926,160.211,160.211,160.211,-63.8224,6.20864,-21.5359,13.0145,5.92914,25.1312,1.13393,-0.616379,2.90547,-457.813,302.264,11.1557,0,0,-1.79397,25.898,13.2693,-15.2913,0.101192,-0.0511963,1.37738,66.9255,0.860708,6.78987,0,0,0.330796,18.5779,-1.50213,-6.50368,10.8733,33.3871,1.06526,831.774,609.227,121.894,368.799,368.799,368.799,-15.8475,-64.1394,-17.4944,963.204,539.27,44.478,53.4037,53.4037,53.4037
24,0,-3.69418,0,0,-3.69477,1.43809,-1.01963,,,,,,,,,,6.56933,-29.4338,-22.5015,1306.82,630.99,487.362,420.41,420.41,420.41,26.993,-14.4321,-3.03186,955.578,738.518,272.723,166.999,166.999,166.999,-16.3273,-6.93779,-26.2511,48.553,-3.79627,17.2678,,,,,,,,,,103.074,15.9883,-19.3373,,,,,,,,,,18.6954,2.27358,6.35052,21.2929,70.0352,17.3988,936.28,675.215,372.311,366.503,366.503,366.503,26.9931,-14.4321,-3.0319,969.613,763.14,224.811,55.6665,55.6665,55.6665,1.2152,18.7997,-6.66418,1089.49,564.294,851.478,126.456,126.456,126.456,6.05793,0,0,6.52305,4.79055,-21.7256,-0.270234,-0.0153409,0.0583653,-13.7574,-2.62354e-15,10.9728,0,0,-0.162624,6.6113,6.41866,17.7522,1030.78,540.079,454.173,402.335,402.335,402.335,-15.841,-59.8222,-15.921,900.681,557.52,68.0865,160.211,160.211,160.211,-59.5067,5.75249,-20.687,10.8806,4.49564,24.8381,1.17553,-0.698938,2.58906,-508.915,327.94,15.1815,0,0,-1.85642,23.1866,12.3185,-17.27,0.224755,-0.0565755,1.30828,72.9025,-1.76603,10.3372,0,0,0.365425,18.6954,-2.27358,-6.35052,9.96674,33.1098,-1.04234,817.611,606.436,130.259,369.403,369.403,369.403,-15.841,-59.8221,-15.921,943.731,538.655,42.7347,53.4037,53.4037,53.4036
25,0,-3.95266,0,0,-3.95366,1.47698,-1.29349,-0.213015,0.00653029,-0.0586051,-16.0094,5.68434e-15,8.4926,0,0,-0.0167967,6.57032,-30.456,-24.0835,1313.12,627.878,502.78,419.462,419.463,419.463,26.7021,-19.2685,-1.91459,982.397,734.569,256.469,166.999,166.999,166.999,-21.2021,-6.8785,-25.8016,49.7524,-2.70524,18.3997,-0.127633,0.131743,0.866473,197.149,3.11544,22.6519,0,0,-0.500392,98.8451,17.9083,-20.6346,-0.12232,0.0750189,0.145816,22.3851,-35.9147,8.03266,0,0,0.327715,18.814,2.98055,6.17884,19.8545,65.034,17.5238,954.538,672.069,354.525,366.529,366.529,366.529,26.7021,-19.2685,-1.91461,1000.52,758.798,209.744,55.6665,55.6665,55.6665,1.93677,18.9522,-6.61118,1090.08,565.744,861.729,126.456,126.456,126.456,1.08968,0,0,1.15472,4.37982,-19.3213,-0.279484,-0.0326054,0.00706648,-18.7051,-2.62354e-15,14.3611,0,0,-0.221702,6.46555,8.75719,17.2724,1015.63,538.238,465.746,402.268,402.268,402.267,-15.6921,-55.2759,-14.8114,883.596,555.779,70.2152,160.211,160.211,160.211,-54.8967,5.73935,-19.9635,8.89066,3.05807,24.3326,1.19757,-0.71434,2.2629,-529.696,314.773,17.8462,0,0,-1.76856,20.5231,11.5083,-19.3727,0.291428,-0.0279375,1.21033,58.5114,-6.08269,13.0197,0,0,0.295302,18.814,-2.98055,-6.17884,9.05008,32.7716,-3.4413,805.293,603.39,139.211,369.839,369.839,369.839,-15.6922,-55.2759,-14.8113,924.661,537.545,41.3506,53.4036,53.4037,53.4037
26,0,-4.40009,0,0,-4.40144,1.49613,-1.42836,-0.224834,0.00847974,-0.0749044,-16.5453,5.68434e-15,6.36247,0,0,-0.0218574,6.56655,-31.2144,-25.4905,1317.83,625.271,517.263,418.457,418.457,418.457,26.4358,-24.0403,-0.568882,1010.36,730.34,240.264,166.999,166.999,166.999,-25.9543,-6.55074,-25.4698,50.6855,-1.72667,19.4009,-0.139929,0.088949,0.650991,191.811,1.55116,14.1882,0,0,-0.378266,94.0881,19.6173,-22.5754,-0.122559,0.0842731,0.210857,6.69569,-18.9671,5.87887,0,0,0.154405,18.9387,3.59892,5.99844,18.4514,59.8786,17.8992,974.372,668.478,336.051,366.723,366.723,366.723,26.4357,-24.0403,-0.568924,1032.36,754.278,195.077,55.6665,55.6665,55.6665,2.57203,19.1035,-6.53659,1090.91,567.114,871.983,126.456,126.456,126.456,-3.96506,0,0,-4.1443,3.97805,-16.8982,-0.278497,-0.0484184,-0.0615216,-22.8523,-6.99611e-15,16.6506,0,0,-0.256696,6.19527,10.9329,16.6851,1002.01,535.855,477.536,402.43,402.43,402.43,-15.485,-50.6499,-14.2942,867.226,553.628,73.0297,160.211,160.211,160.211,-50.136,6.23835,-19.4463,7.0816,1.66601,23.6187,1.19764,-0.665458,1.94658,-517.607,263.564,18.5719,0,0,-1.55937,18.0196,10.8837,-21.5236,0.292833,0.0269097,1.09661,22.7287,-10.8311,14.4827,0,0,0.137924,18.9387,-3.59892,-5.99844,8.15615,32.441,-6.07367,794.619,600.207,148.642,370.112,370.112,370.112,-15.485,-50.6499,-14.2942,905.878,535.849,40.7523,53.4037,53.4037,53.4037
27,0,-5.01376,0,0,-5.01532,1.49465,-1.41796,-0.231468,0.01275,-0.0944424,-17.2111,8.74514e-16,4.48696,0,0,-0.0254032,6.5185,-31.7322,-26.5992,1321.1,623.156,530.562,417.418,417.418,417.418,26.0975,-28.7158,0.966852,1039.43,725.764,224.288,166.999,166.999,166.999,-30.553,-5.97681,-25.1828,51.3724,-0.880517,20.1669,-0.162761,0.0287193,0.485864,197.084,-7.43646,6.73777,0,0,-0.276056,88.8712,20.9165,-25.0374,-0.1405,0.0957515,0.250351,-13.5528,-1.11818,3.98358,0,0,-0.0824391,19.0722,4.10884,5.82009,17.0342,54.6353,18.4532,995.795,664.5,317.242,367.199,367.199,367.199,26.0975,-28.7157,0.966824,1065.03,749.451,180.907,55.6665,55.6665,55.6664,3.09935,19.2563,-6.44768,1091.92,568.361,882.021,126.456,126.456,126.456,-8.84233,0,0,-9.14324,3.61937,-14.6801,-0.264064,-0.0607232,-0.139255,-25.5513,-1.83648e-14,17.6535,0,0,-0.257129,5.81135,12.901,15.9882,990.132,533.031,489.153,402.846,402.846,402.846,-15.3509,-46.0862,-14.4,851.366,551.069,76.8332,160.211,160.211,160.211,-45.3686,7.23446,-19.2086,5.48685,0.369063,22.7213,1.17663,-0.563057,1.65516,-476.133,181.005,17.0745,0,0,-1.28244,15.8096,10.4832,-23.622,0.233906,0.0954076,0.979974,-30.6861,-14.73,14.7302,0,0,-0.0412776,19.0722,-4.10884,-5.82009,7.31621,32.2074,-8.83882,785.222,597.026,158.513,370.216,370.216,370.216,-15.3509,-46.0862,-14.4001,887.254,533.499,41.4035,53.4037,53.4037,53.4037
