
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
232,0,-22.403,0,0,-22.5299,2.13731,-5.92475,-0.122277,-0.114884,-0.100737,-3.73379,-1.74903e-15,-33.5607,0,0,-0.0292041,2.52888,19.3768,-9.95829,1124,679.473,538.386,412.687,412.687,412.687,38.3734,-17.2586,22.8073,841.081,744.727,182.101,166.682,166.682,166.682,-10.757,19.8895,-40.6228,3.06057,-7.62074,5.22951,0.787981,0.0402596,0.0608113,-315.578,-26.7213,-6.29471,0,0,0.0763529,26.4586,10.374,-46.3474,0.0734534,-0.198252,0.396584,-28.3486,-35.8334,-31.2045,0,0,-0.00121162,22.6958,-3.24131,4.30649,13.9955,45.5205,38.5758,838.754,662.728,268.783,368.853,368.853,368.853,38.3734,-17.2586,22.8073,848.952,780.901,140.671,55.5607,55.5606,55.5606,-4.04971,22.5572,-3.60695,1255.62,586.77,932.484,126.456,126.456,126.456,-8.31971,0,0,-8.40735,2.61631,-8.24959,0.0192105,-0.108108,-0.677161,11.5411,4.37257e-16,22.0623,0,0,-0.0213494,0.191351,-20.0874,21.2979,1392.23,551.731,545.811,416.862,416.863,416.862,-6.47812,-81.6238,-8.54891,1506.26,553.248,118.252,160.412,160.412,160.412,-81.667,2.05261,-9.62462,42.0724,9.13091,21.8736,-1.28564,0.582679,0.823829,1113.87,-553.116,37.6029,0,0,2.08098,17.291,7.21643,-23.1695,-1.59255,0.0791409,0.350496,-666.09,-36.8244,22.5444,0,0,-2.18117,22.6958,3.24131,-4.30649,4.36318,-0.799576,-2.03106,1398.38,582.21,144.977,378.038,378.037,378.038,-6.47814,-81.6238,-8.54883,1558.42,544.308,110.612,53.4706,53.4706,53.4706
233,0,-21.1035,0,0,-21.236,2.18474,-6.25513,-0.145672,-0.0791662,-0.120803,-7.28686,6.99611e-15,-25.2992,0,0,0.0184799,2.58576,19.113,-11.5804,1127.63,681.459,533.12,412.967,412.967,412.967,39.0905,-15.5635,20.4984,828.075,751.063,194.613,166.682,166.682,166.682,-9.67456,17.8496,-40.9063,3.15461,-7.57075,7.01096,0.710232,0.067973,0.0915811,-275.832,-5.54717,-0.86944,0,0,0.0689442,29.924,11.3096,-46.1848,0.0190137,-0.14125,0.409231,-38.8262,-21.7548,-24.0724,0,0,0.121714,22.4277,-2.90033,4.10726,15.2433,48.6021,37.256,827.272,668.271,280.566,368.652,368.652,368.652,39.0906,-15.5635,20.4985,835.132,787.446,153.219,55.5606,55.5607,55.5607,-3.66545,22.3092,-3.48622,1257.05,586.568,927.665,126.456,126.456,126.456,-9.91247,0,0,-9.99355,2.4664,-7.26581,0.0260487,-0.110617,-0.677361,6.56796,-4.37257e-16,22.5379,0,0,-0.00936013,0.52771,-19.359,20.8996,1388.29,552.382,539.456,416.174,416.174,416.174,-5.03915,-80.8815,-9.01387,1508.34,562.327,111.673,160.412,160.412,160.412,-80.8225,3.31109,-8.89648,41.0504,8.85369,21.6301,-1.29882,0.674868,0.836279,1107.52,-586.017,25.5713,0,0,2.15382,15.5018,7.32068,-23.4823,-1.59998,0.0949563,0.327401,-664.265,-27.4078,22.5765,0,0,-1.41774,22.4277,2.90033,-4.10726,5.36927,-1.62749,-2.55915,1400.5,589.644,140.264,377.113,377.113,377.113,-5.0391,-80.8815,-9.01397,1560.49,554.058,103.247,53.4706,53.4706,53.4705
234,0,-19.4842,0,0,-19.5991,2.16008,-6.08341,-0.242727,-0.0304171,-0.112395,-15.2065,1.04942e-14,-13.3119,0,0,0.0462876,2.67085,18.7686,-13.2754,1131.92,683.549,526.36,413.403,413.403,413.403,39.1287,-14.1316,17.9635,816.474,756.553,206.51,166.682,166.682,166.682,-9.10185,15.4202,-40.5878,3.2826,-7.55838,8.80494,0.87499,0.265124,0.304716,-372.211,121.178,-6.7821,0,0,0.150508,33.6673,12.474,-45.6907,0.134805,-0.0916892,0.717362,-2.20021,-7.1106,-13.5941,0,0,-0.0201675,22.1122,-2.56945,3.97074,16.4093,51.916,35.7316,816.211,673.798,292.503,369.009,369.009,369.009,39.1287,-14.1316,17.9635,823.149,792.701,164.848,55.5606,55.5607,55.5606,-3.30237,22.0106,-3.42486,1258.49,586.308,921.708,126.456,126.456,126.456,-10.9687,0,0,-11.0542,2.43901,-7.08557,0.012231,-0.115741,-0.653277,-0.19829,4.37257e-16,21.8205,0,0,0.00843354,0.822973,-18.6539,20.7824,1384.33,553.061,532.375,415.215,415.215,415.215,-4.08313,-79.9514,-9.77206,1505.53,571.105,104.614,160.412,160.412,160.412,-79.8178,4.49747,-8.65921,39.9925,8.63327,21.7006,-1.21885,0.744557,0.866182,1038.51,-595.835,11.5146,0,0,2.10836,14.2631,7.82893,-23.746,-1.53794,0.113678,0.323468,-635.861,-17.073,21.3614,0,0,-0.638402,22.1122,2.56945,-3.97074,6.46425,-1.82094,-2.81103,1398.11,597.735,135.315,375.803,375.803,375.803,-4.08314,-79.9514,-9.77198,1557.56,563.055,95.2691,53.4706,53.4706,53.4706
235,0,-17.7958,0,0,-17.8828,2.08512,-5.56075,-0.377693,-0.00982241,-0.116512,-25.8544,1.22432e-14,-3.23586,0,0,0.0637669,2.81247,18.3331,-14.9557,1136.87,685.785,518.133,414.027,414.027,414.027,38.7002,-12.6875,15.3959,806.527,761.536,218.203,166.682,166.682,166.682,-8.55829,12.9695,-39.8393,3.45869,-7.60676,10.5104,1.26806,0.433044,0.622734,-594.821,223.467,-1.59044,0,0,0.297687,37.6601,13.7998,-44.9202,0.26794,-0.176757,1.2319,40.0202,-24.6776,-4.73803,0,0,-0.335442,21.7559,-2.26147,3.90993,17.5492,55.387,34.1623,806.641,679.466,304.849,369.169,369.169,369.169,38.7002,-12.6874,15.3959,812.876,797.131,176.016,55.5607,55.5606,55.5607,-2.97545,21.6674,-3.43296,1259.87,585.969,914.688,126.456,126.456,126.456,-11.259,0,0,-11.363,2.53318,-7.7046,-0.0210944,-0.123958,-0.605277,-7.77952,4.37257e-16,20.2193,0,0,0.0371792,1.1188,-17.9907,20.8948,1380.39,553.967,524.619,414.077,414.078,414.078,-3.63375,-79.0645,-10.7374,1498.1,579.496,97.33,160.412,160.412,160.412,-78.8697,5.53066,-8.88538,38.9159,8.51624,22.031,-1.05096,0.773887,0.930173,912.641,-572.558,-2.57584,0,0,1.9344,13.6121,8.64397,-23.8432,-1.40644,0.129371,0.345066,-581.619,-4.79039,19.2376,0,0,0.0517507,21.7559,2.26147,-3.90993,7.59654,-1.39563,-2.7125,1391.31,606.363,129.958,374.273,374.273,374.273,-3.63374,-79.0646,-10.7375,1549.94,571.237,87.1319,53.4706,53.4706,53.4706
236,0,-16.5329,0,0,-16.5965,1.99766,-4.94981,-0.348925,0.0181492,-0.114549,-24.9261,3.49806e-15,5.55553,0,0,0.0511215,3.03244,17.7949,-16.5488,1142.51,688.191,508.516,414.848,414.848,414.848,38.1377,-10.7282,13.0633,798.521,766.248,230.157,166.682,166.682,166.682,-7.28073,11.0299,-38.96,3.70077,-7.73546,12.0482,1.08744,0.342245,0.595378,-529.134,186.753,11.0668,0,0,0.317071,41.8442,15.2257,-43.9859,0.167138,-0.169533,1.07012,19.8721,-23.8604,3.86945,0,0,-0.206739,21.3671,-1.98869,3.93256,18.7143,58.9125,32.7399,800.163,685.164,317.711,367.938,367.938,367.938,38.1377,-10.7281,13.0633,803.996,801.184,187.302,55.5606,55.5606,55.5606,-2.6979,21.2883,-3.51567,1261.1,585.53,906.706,126.456,126.456,126.456,-10.6191,0,0,-10.7542,2.73699,-9.03794,-0.0700173,-0.134398,-0.536152,-15.1068,-1.31177e-15,18.0714,0,0,0.0791994,1.45681,-17.393,21.1685,1376.55,555.304,516.249,412.868,412.868,412.868,-3.64905,-78.4172,-11.814,1486.49,587.419,90.139,160.412,160.412,160.412,-78.1662,6.3585,-9.50329,37.8455,8.54597,22.5481,-0.818062,0.747391,1.04319,745.749,-509.907,-15.0679,0,0,1.6425,13.58,9.66199,-23.6521,-1.21782,0.134269,0.398594,-505.924,10.647,16.5574,0,0,0.564616,21.3671,1.98869,-3.93256,8.71172,-0.387934,-2.21335,1380.39,615.319,124.152,372.682,372.681,372.682,-3.64908,-78.4172,-11.814,1538.1,578.591,79.3242,53.4706,53.4707,53.4706
237,0,-15.3607,0,0,-15.411,1.94386,-4.57334,-0.314267,0.0322206,-0.103222,-24.4076,1.04942e-14,10.2888,0,0,0.0480482,3.34467,17.1421,-18.0021,1148.85,690.766,497.648,415.848,415.848,415.848,37.7989,-8.51144,10.9023,792.514,770.96,242.537,166.682,166.682,166.682,-5.59029,9.39199,-38.3409,4.02927,-7.95955,13.3665,0.882715,0.263722,0.638852,-461.986,157.968,17.294,0,0,0.351936,46.2503,16.7187,-42.7904,0.0755576,-0.144296,0.916549,7.57257,-21.3682,8.59078,0,0,-0.117633,20.9563,-1.76214,4.04042,19.8607,62.5048,31.456,796.426,690.534,330.625,365.997,365.996,365.997,37.7989,-8.51143,10.9024,796.759,805.426,199.167,55.5606,55.5607,55.5607,-2.48049,20.8838,-3.67272,1262.11,584.982,897.887,126.456,126.456,126.456,-8.98895,0,0,-9.15682,3.03069,-10.9416,-0.128128,-0.145168,-0.448399,-21.2041,6.99611e-15,15.6853,0,0,0.129634,1.87202,-16.8861,21.5263,1372.92,557.245,507.353,411.695,411.695,411.695,-4.02663,-78.1402,-12.9284,1471.27,594.791,83.3615,160.412,160.412,160.412,-77.8368,6.97555,-10.4111,36.8106,8.75692,23.1683,-0.555389,0.656842,1.21191,559.127,-406.831,-25.2683,0,0,1.26073,14.1865,10.7786,-23.0727,-0.992408,0.119359,0.486841,-415.187,30.1141,13.6924,0,0,0.85062,20.9563,1.76214,-4.04042,9.76097,1.14525,-1.29891,1365.82,624.32,117.99,371.162,371.162,371.162,-4.0266,-78.1402,-12.9285,1522.68,585.128,72.2808,53.4706,53.4706,53.4706
238,0,-13.9524,0,0,-13.9981,1.94574,-4.58652,-0.31643,0.0343912,-0.112884,-26.3756,-3.49806e-15,10.9777,0,0,0.0628894,3.75481,16.3622,-19.2835,1155.91,693.491,485.729,416.985,416.985,416.985,37.8745,-6.35346,8.8213,788.525,775.833,255.292,166.682,166.682,166.682,-3.89899,7.81623,-38.1958,4.46697,-8.28848,14.4412,0.779448,0.274713,0.905313,-437.824,166.102,13.6265,0,0,0.459256,50.9068,18.2226,-41.2867,-0.0319222,-0.0633614,0.968827,-1.2226,-10.7044,9.25956,0,0,-0.0231529,20.5353,-1.59051,4.22944,20.9691,66.1621,30.3151,794.786,695.361,343.202,364.239,364.239,364.239,37.8745,-6.3535,8.82131,791.495,810.189,211.728,55.5606,55.5606,55.5606,-2.33053,20.4659,-3.89878,1262.8,584.323,888.385,126.456,126.456,126.456,-6.42799,0,0,-6.60413,3.38969,-13.235,-0.187012,-0.152701,-0.347189,-25.3331,-2.62354e-15,13.2371,0,0,0.17659,2.3867,-16.4914,21.8924,1369.55,559.897,498.049,410.646,410.646,410.646,-4.62322,-78.286,-14.047,1453.14,601.511,77.2733,160.412,160.412,160.412,-77.9355,7.42636,-11.4945,35.8401,9.1684,23.8084,-0.30632,0.507853,1.43638,378.237,-272.15,-33.4129,0,0,0.835644,15.428,11.895,-22.0565,-0.762317,0.0799337,0.60659,-318.662,52.6075,10.9518,0,0,0.913108,20.5353,1.59051,-4.22944,10.7077,3.12833,-0.00133735,1348.19,633.032,111.672,369.817,369.817,369.817,-4.6232,-78.286,-14.0471,1504.38,590.856,66.3214,53.4706,53.4706,53.4706
239,0,-12.3232,0,0,-12.368,1.98149,-4.8367,-0.301422,0.0250699,-0.105118,-25.806,8.74514e-15,8.3447,0,0,0.071221,4.26055,15.4409,-20.378,1163.74,696.328,473.016,418.202,418.202,418.202,38.2365,-4.30342,6.7933,786.631,780.764,268.294,166.682,166.682,166.682,-2.29382,6.26167,-38.3964,5.0388,-8.72485,15.2731,0.615805,0.289006,1.17737,-393.109,169.625,7.16973,0,0,0.555298,55.8429,19.6384,-39.4887,-0.138402,0.0445219,0.932372,-7.06102,-1.16595,6.80361,0,0,0.0523575,20.117,-1.47921,4.49004,22.0769,69.8636,29.3259,795.115,699.73,355.499,362.915,362.915,362.915,38.2365,-4.30344,6.79329,788.374,815.273,224.785,55.5606,55.5606,55.5606,-2.25136,20.0476,-4.18386,1263.11,583.565,878.382,126.456,126.456,126.456,-3.10193,0,0,-3.22262,3.78682,-15.7217,-0.237628,-0.153247,-0.23913,-27.0995,3.0608e-15,10.8191,0,0,0.206478,3.00558,-16.219,22.2047,1366.48,563.267,488.485,409.783,409.783,409.783,-5.28246,-78.8325,-15.1695,1432.81,607.477,72.0738,160.412,160.412,160.412,-78.4408,7.79105,-12.6421,34.9569,9.7793,24.3986,-0.11132,0.321257,1.70696,226.328,-122.363,-40.196,0,0,0.417793,17.2633,12.9254,-20.6236,-0.561505,0.0175036,0.745252,-225.912,75.4201,8.56873,0,0,0.802993,20.117,1.47921,-4.49004,11.5311,5.47097,1.59992,1328.2,641.119,105.474,368.713,368.713,368.713,-5.28245,-78.8326,-15.1695,1483.93,595.775,61.6191,53.4706,53.4706,53.4706
240,0,-10.4787,0,0,-10.5195,2.00688,-5.01424,-0.325143,-0.0168336,-0.0400073,-26.865,3.49806e-15,2.14679,0,0,0.0765441,4.85217,14.3619,-21.2831,1172.36,699.212,459.814,419.434,419.434,419.434,38.6308,-2.4558,4.80146,786.902,785.6,281.177,166.682,166.682,166.682,-0.913933,4.6719,-38.6878,5.77244,-9.2629,15.8814,0.705588,0.346362,1.36934,-509.816,198.595,11.8962,0,0,0.862299,61.0605,20.8452,-37.4722,-0.0802103,0.00271476,1.03123,31.8542,-30.2279,0.754797,0,0,-0.363339,19.7147,-1.42938,4.80836,23.2563,73.5576,28.5028,797.223,703.869,367.529,362.352,362.352,362.352,38.6308,-2.45575,4.80144,787.594,820.33,237.814,55.5606,55.5606,55.5606,-2.24155,19.6421,-4.51469,1262.95,582.733,868.087,126.456,126.456,126.456,0.749415,0,0,0.7889,4.19374,-18.2075,-0.272379,-0.144335,-0.134381,-26.5007,1.74903e-15,8.47073,0,0,0.210557,3.71412,-16.0625,22.4241,1363.64,567.244,478.835,409.126,409.126,409.126,-5.86453,-79.6976,-16.3086,1411.03,612.593,67.8666,160.412,160.412,160.412,-79.2672,8.15863,-13.759,34.1724,10.5652,24.8932,0.000530791,0.126817,2.00785,122.129,21.3744,-46.0739,0,0,0.0540265,19.6019,13.8068,-18.8657,-0.421504,-0.0585691,0.882311,-146.097,94.5855,6.62583,0,0,0.602356,19.7147,1.42938,-4.80836,12.2255,8.07246,3.38741,1306.6,648.283,99.6879,367.885,367.885,367.885,-5.86455,-79.6976,-16.3086,1462.06,599.876,58.1946,53.4706,53.4706,53.4706
241,0,-8.68838,0,0,-8.72057,1.99138,-4.90585,-0.379982,-0.0639624,-0.0303861,-30.6588,0,-4.02676,0,0,0.0849604,5.51345,13.1066,-22.0029,1181.86,702.051,446.469,420.613,420.614,420.613,38.9974,-0.700799,2.97009,789.452,790.269,293.374,166.682,166.682,166.682,0.417555,3.2382,-38.9973,6.69774,-9.88745,16.2969,0.955111,0.36341,1.70106,-676.139,189.73,40.1559,0,0,1.2735,66.4339,21.7476,-35.5099,-0.141956,-0.0882332,1.28186,44.5144,-72.7048,-5.42632,0,0,-0.644484,19.3409,-1.43739,5.16741,24.6259,77.0787,27.9849,801.52,707.849,378.839,362.346,362.346,362.346,38.9974,-0.700772,2.97008,789.138,825.232,250.194,55.5607,55.5606,55.5606,-2.29479,19.262,-4.87535,1262.27,581.865,857.731,126.456,126.456,126.456,4.85305,0,0,5.18268,4.58298,-20.5201,-0.287369,-0.126,-0.0435388,-23.9308,1.88021e-14,6.22731,0,0,0.188967,4.4804,-15.9956,22.5391,1360.86,571.61,469.288,408.654,408.654,408.654,-6.27134,-80.7583,-17.4654,1388.45,616.794,64.6555,160.412,160.412,160.412,-80.2861,8.59716,-14.7733,33.4828,11.4787,25.2758,0.0166962,-0.040456,2.31878,75.6754,138.346,-50.6789,0,0,-0.218882,22.303,14.5072,-16.9259,-0.360844,-0.13277,0.993545,-85.4022,106.149,5.04879,0,0,0.393486,19.3409,1.43739,-5.16741,12.7981,10.8271,5.22698,1284.1,654.312,94.5757,367.331,367.331,367.331,-6.27134,-80.7582,-17.4654,1439.41,603.16,55.9318,53.4706,53.4706,53.4706
242,0,-7.31428,0,0,-7.33713,1.93478,-4.50978,-0.401767,-0.0850245,-0.140958,-33.6968,-6.99611e-15,-7.08827,0,0,0.086256,6.2225,11.654,-22.5424,1192.3,704.726,433.35,421.68,421.68,421.68,39.3426,1.23061,1.41958,794.459,794.467,304.644,166.682,166.682,166.682,2.07425,2.21922,-39.315,7.84589,-10.5732,16.5538,1.04512,0.236722,2.28524,-691.615,83.3437,88.8697,0,0,1.39368,71.8452,22.319,-33.7338,-0.534358,-0.083146,1.3737,-24.5135,-94.3919,-8.49034,0,0,-0.216846,19.0066,-1.49438,5.54895,26.1821,80.3181,27.7963,808.788,711.417,389.146,362.11,362.11,362.11,39.3426,1.2306,1.4196,792.903,829.669,261.686,55.5606,55.5607,55.5606,-2.39973,18.9183,-5.24974,1261.03,581.009,847.556,126.456,126.456,126.456,8.9406,0,0,9.6862,4.93104,-22.53,-0.283403,-0.101107,0.024338,-20.1014,8.4172e-15,4.17878,0,0,0.150317,5.26031,-15.9741,22.5629,1357.86,576.063,460.029,408.309,408.309,408.309,-6.46063,-81.8723,-18.6152,1365.64,620.065,62.3559,160.412,160.412,160.412,-81.3508,9.13377,-15.6386,32.868,12.4543,25.5588,-0.0535783,-0.153272,2.61805,85.7599,214.196,-52.8774,0,0,-0.375822,25.186,15.0304,-14.966,-0.379194,-0.188522,1.05822,-45.977,107.59,3.71501,0,0,0.23267,19.0066,1.49438,-5.54895,13.2651,13.6296,6.99161,1261.31,659.1,90.3301,367.019,367.019,367.019,-6.4606,-81.8723,-18.6153,1416.55,605.651,54.6125,53.4706,53.4706,53.4706
243,0,-6.27848,0,0,-6.29391,1.86272,-4.00494,-0.377299,-0.0780602,-0.157026,-34.6798,-1.04942e-14,-6.91681,0,0,0.0786691,6.95268,9.98248,-22.9032,1203.79,707.093,420.845,422.585,422.585,422.585,39.569,3.30845,0.0903571,802.117,797.646,315.219,166.682,166.682,166.682,3.99688,1.5312,-39.5385,9.24739,-11.2851,16.6828,0.975299,0.186036,2.67928,-655.28,36.566,98.3261,0,0,1.54747,77.3018,22.5743,-31.9164,-0.734374,-0.0150211,1.21886,-40.1043,-94.1826,-8.25563,0,0,-0.124173,18.72,-1.58671,5.93492,27.6989,83.3483,27.7054,819.118,714.162,398.792,361.372,361.372,361.372,39.569,3.30849,0.0903242,799.13,833.016,272.475,55.5607,55.5606,55.5606,-2.54055,18.6199,-5.62241,1259.22,580.215,837.814,126.456,126.456,126.456,12.7803,0,0,14.0316,5.22139,-24.1627,-0.265116,-0.0738275,0.0648961,-15.8692,9.40103e-15,2.43826,0,0,0.10701,6.00551,-15.9405,22.5248,1354.32,580.269,451.233,407.998,407.998,407.998,-6.44478,-82.9012,-19.7104,1343,622.443,60.8178,160.412,160.412,160.412,-82.3218,9.75267,-16.3323,32.2934,13.4164,25.775,-0.181837,-0.193757,2.8854,139.853,242.314,-51.2623,0,0,-0.399776,28.0533,15.4111,-13.1316,-0.458167,-0.211898,1.0659,-25.8757,98.3475,2.54504,0,0,0.138324,18.72,1.58671,-5.93492,13.6487,16.3808,8.57949,1238.66,662.651,87.0525,366.885,366.885,366.885,-6.4448,-82.9012,-19.7104,1393.86,607.407,53.962,53.4706,53.4706,53.4706
244,0,-5.27531,0,0,-5.28541,1.79621,-3.53835,-0.336612,-0.0679974,-0.0418052,-34.893,-6.99611e-15,-6.33475,0,0,0.0723222,7.67347,8.0717,-23.0815,1216.43,708.987,409.348,423.296,423.295,423.296,39.6761,5.20952,-1.12985,812.472,799.792,325.018,166.682,166.682,166.682,5.75228,0.898253,-39.6693,10.9291,-11.98,16.7059,0.904711,0.259023,2.79428,-671.875,72.0948,66.6966,0,0,1.97695,82.752,22.4889,-29.989,-0.617803,0.0245982,1.0177,29.7419,-91.7962,-7.59092,0,0,-0.645316,18.4864,-1.69669,6.30902,29.0426,86.1678,27.5744,831.882,716.021,407.775,360.614,360.614,360.614,39.676,5.20954,-1.12984,808.186,835.259,282.466,55.5607,55.5606,55.5606,-2.69784,18.3729,-5.98001,1256.86,579.538,828.747,126.456,126.456,126.456,16.1988,0,0,17.9879,5.44597,-25.3974,-0.239179,-0.0480163,0.0784626,-12.0411,-2.89683e-15,1.10159,0,0,0.0696674,6.67255,-15.831,22.4554,1349.86,583.913,443.05,407.619,407.619,407.619,-6.27617,-83.7316,-20.6961,1320.77,624.021,59.8579,160.412,160.412,160.412,-83.0888,10.409,-16.8533,31.7133,14.2887,25.9634,-0.332596,-0.156582,3.10441,219.313,223.913,-45.0414,0,0,-0.286105,30.7152,15.6997,-11.5279,-0.570468,-0.196207,1.01894,-20.9234,79.8909,1.55757,0,0,0.100498,18.4864,1.69669,-6.30902,13.9733,18.9949,9.92012,1216.43,665.067,84.75,366.856,366.856,366.856,-6.27617,-83.7316,-20.6961,1371.57,608.519,53.7,53.4706,53.4705,53.4706
245,0,-4.21406,0,0,-4.22051,1.74291,-3.16415,-0.308891,-0.0756701,-0.0179839,-35.647,-1.04942e-14,-8.24001,0,0,0.0709495,8.35139,5.90622,-23.0702,1230.28,710.242,399.249,423.797,423.797,423.797,39.8041,6.69252,-2.27523,825.344,801.393,333.533,166.682,166.682,166.682,7.0416,0.180709,-39.845,12.9103,-12.609,16.6347,0.966471,0.285102,3.09628,-693.134,59.441,59.0085,0,0,2.37154,88.0134,22.0248,-28.1877,-0.699175,0.0673261,0.92195,48.9717,-92.2973,-9.43884,0,0,-0.77284,18.3078,-1.80362,6.65786,30.2633,88.6127,27.4514,846.436,717.259,415.507,360.258,360.258,360.258,39.8042,6.69252,-2.27523,820.115,836.992,291.197,55.5606,55.5606,55.5606,-2.84968,18.1808,-6.31242,1254,579.023,820.58,126.456,126.456,126.456,19.0914,0,0,21.3891,5.60459,-26.2544,-0.211996,-0.0260098,0.0698606,-9.17117,-1.06581e-14,0.193783,0,0,0.0433466,7.23045,-15.5821,22.3751,1344.12,586.757,435.608,407.08,407.08,407.08,-6.0257,-84.2914,-21.5295,1299.02,624.927,59.2927,160.412,160.412,160.412,-83.5847,11.0488,-17.2183,31.0774,15.004,26.1567,-0.465572,-0.049013,3.26599,301.856,166.299,-34.3753,0,0,-0.0523824,33.0117,15.9436,-10.2126,-0.686626,-0.141452,0.932364,-25.9046,54.8807,0.821124,0,0,0.0939977,18.3078,1.80362,-6.65786,14.2608,21.4036,10.9725,1194.7,666.521,83.3481,366.864,366.864,366.864,-6.0257,-84.2913,-21.5296,1349.78,609.099,53.586,53.4706,53.4706,53.4706
246,0,-3.16484,0,0,-3.16897,1.70924,-2.92755,-0.278259,-0.106933,-0.0296215,-35.2392,-1.74903e-15,-13.1855,0,0,0.0651792,8.95141,3.47919,-22.8624,1245.39,710.701,390.928,424.094,424.094,424.094,39.9349,7.73022,-3.33879,840.495,802.512,340.485,166.682,166.682,166.682,7.83205,-0.628981,-40.0381,15.1986,-13.1218,16.4705,1.07233,0.261266,3.41683,-708.1,17.8736,69.99,0,0,2.74399,92.9568,21.1972,-26.5742,-0.844101,0.0797488,0.823015,47.8838,-103.403,-14.3073,0,0,-0.790928,18.1832,-1.88539,6.97161,31.2961,90.6045,27.2807,862.511,717.978,421.802,360.195,360.195,360.195,39.9349,7.73017,-3.33878,834.699,838.254,298.343,55.5607,55.5607,55.5607,-2.97319,18.0443,-6.61322,1250.69,578.708,813.513,126.456,126.456,126.456,21.4208,0,0,24.1472,5.70249,-26.7769,-0.188411,-0.00824323,0.0466887,-7.46477,-3.00614e-16,-0.366569,0,0,0.0274894,7.66595,-15.1377,22.2855,1336.81,588.671,429.013,406.323,406.323,406.323,-5.76421,-84.5557,-22.1902,1277.71,625.308,58.9677,160.412,160.412,160.412,-83.7894,11.6244,-17.4575,30.3362,15.5107,26.3696,-0.547931,0.11143,3.36861,367.705,80.9853,-20.5208,0,0,0.25572,34.8262,16.1687,-9.20297,-0.783173,-0.0546499,0.828931,-36.0499,26.5815,0.35257,0,0,0.0931524,18.1832,1.88539,-6.97161,14.5267,23.5607,11.7171,1173.44,667.227,82.7171,366.87,366.869,366.869,-5.76427,-84.5557,-22.1902,1328.41,609.267,53.4496,53.4706,53.4706,53.4705
